link_id,user_id,device_id,is_primary,first_seen_at,last_seen_at
udl_000904,usr_000539,dev_000904,0,2025-12-13T16:07:44,2026-01-31T00:00:00
udl_000905,usr_000540,dev_000905,1,2025-12-20T07:09:45,2026-01-31T00:00:00
udl_000906,usr_000541,dev_000906,1,2025-12-15T21:22:31,2026-01-31T00:00:00
udl_000907,usr_000541,dev_000907,0,2025-12-21T15:36:43,2026-01-31T00:00:00
udl_000908,usr_000542,dev_000908,1,2025-12-23T13:34:25,2026-01-31T00:00:00
udl_000909,usr_000542,dev_000909,0,2025-12-13T13:17:40,2026-01-31T00:00:00
udl_000910,usr_000542,dev_000910,0,2025-12-29T18:37:11,2026-01-31T00:00:00
udl_000911,usr_000543,dev_000911,1,2025-12-26T16:01:26,2026-01-31T00:00:00
udl_000912,usr_000543,dev_000912,0,2025-12-30T14:14:49,2026-01-31T00:00:00
udl_000913,usr_000543,dev_000913,0,2025-12-12T19:15:47,2026-01-31T00:00:00
udl_000914,usr_000543,dev_000914,0,2025-12-25T14:47:16,2026-01-31T00:00:00
udl_000915,usr_000544,dev_000915,1,2025-12-19T01:08:16,2026-01-31T00:00:00
udl_000916,usr_000544,dev_000916,0,2025-12-23T13:03:10,2026-01-31T00:00:00
udl_000917,usr_000545,dev_000917,1,2025-12-19T19:33:21,2026-01-31T00:00:00
udl_000918,usr_000546,dev_000918,1,2025-12-21T20:50:37,2026-01-31T00:00:00
udl_000919,usr_000546,dev_000919,0,2026-01-01T16:03:05,2026-01-31T00:00:00
udl_000920,usr_000547,dev_000920,1,2025-12-17T14:42:26,2026-01-31T00:00:00
udl_000921,usr_000547,dev_000921,0,2025-12-20T18:36:44,2026-01-31T00:00:00
udl_000922,usr_000548,dev_000922,1,2025-12-16T18:11:41,2026-01-31T00:00:00
udl_000923,usr_000549,dev_000923,1,2025-12-30T14:53:16,2026-01-31T00:00:00
udl_000924,usr_000549,dev_000924,0,2025-12-20T17:54:57,2026-01-31T00:00:00
udl_000925,usr_000549,dev_000925,0,2025-12-25T17:15:50,2026-01-31T00:00:00
udl_000926,usr_000550,dev_000926,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000927,usr_000550,dev_000927,0,2025-12-30T18:37:20,2026-01-31T00:00:00
udl_000928,usr_000551,dev_000928,1,2025-12-18T23:46:30,2026-01-31T00:00:00
udl_000929,usr_000551,dev_000929,0,2026-01-01T22:20:37,2026-01-31T00:00:00
udl_000930,usr_000552,dev_000930,1,2025-12-24T12:30:52,2026-01-31T00:00:00
udl_000931,usr_000553,dev_000931,1,2025-12-25T17:42:09,2026-01-31T00:00:00
udl_000932,usr_000553,dev_000932,0,2025-12-23T04:54:28,2026-01-31T00:00:00
udl_000933,usr_000554,dev_000933,1,2025-12-13T03:20:25,2026-01-31T00:00:00
udl_000934,usr_000554,dev_000934,0,2026-01-01T07:06:00,2026-01-31T00:00:00
udl_000935,usr_000555,dev_000935,1,2025-12-30T19:09:50,2026-01-31T00:00:00
udl_000936,usr_000556,dev_000936,1,2025-12-17T13:22:37,2026-01-31T00:00:00
udl_000937,usr_000556,dev_000937,0,2025-12-31T14:48:19,2026-01-31T00:00:00
udl_000938,usr_000556,dev_000938,0,2025-12-28T14:51:19,2026-01-31T00:00:00
udl_000939,usr_000556,dev_000939,0,2025-12-15T22:34:16,2026-01-31T00:00:00
udl_000940,usr_000557,dev_000940,1,2025-12-27T16:34:54,2026-01-31T00:00:00
udl_000941,usr_000557,dev_000941,0,2025-12-22T13:18:22,2026-01-31T00:00:00
udl_000942,usr_000557,dev_000942,0,2025-12-30T08:17:19,2026-01-31T00:00:00
udl_000943,usr_000557,dev_000943,0,2025-12-19T11:49:48,2026-01-31T00:00:00
udl_000944,usr_000558,dev_000944,1,2026-01-01T23:15:55,2026-01-31T00:00:00
udl_000945,usr_000558,dev_000945,0,2025-12-22T18:50:56,2026-01-31T00:00:00
udl_000946,usr_000559,dev_000946,1,2025-12-23T11:04:29,2026-01-31T00:00:00
udl_000947,usr_000560,dev_000947,1,2025-12-16T13:24:35,2026-01-31T00:00:00
udl_000948,usr_000560,dev_000948,0,2025-12-19T17:35:49,2026-01-31T00:00:00
udl_001971,usr_000560,dev_001971,0,2026-01-30T05:50:47,2026-01-31T00:00:00
udl_000949,usr_000561,dev_000949,1,2025-12-25T14:02:59,2026-01-31T00:00:00
udl_000950,usr_000562,dev_000950,1,2026-01-01T13:51:20,2026-01-31T00:00:00
udl_000951,usr_000563,dev_000951,1,2025-12-25T09:01:45,2026-01-31T00:00:00
udl_000952,usr_000563,dev_000952,0,2025-12-21T08:08:40,2026-01-31T00:00:00
udl_000953,usr_000564,dev_000953,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000954,usr_000565,dev_000954,1,2025-12-29T07:14:54,2026-01-31T00:00:00
udl_000955,usr_000566,dev_000955,1,2026-01-01T13:31:17,2026-01-31T00:00:00
udl_000956,usr_000566,dev_000956,0,2025-12-26T23:14:05,2026-01-31T00:00:00
udl_000957,usr_000567,dev_000957,1,2025-12-29T10:53:27,2026-01-31T00:00:00
udl_000958,usr_000567,dev_000958,0,2025-12-22T20:57:11,2026-01-31T00:00:00
udl_000959,usr_000568,dev_000959,1,2025-12-16T20:00:23,2026-01-31T00:00:00
udl_000960,usr_000568,dev_000960,0,2025-12-17T21:10:30,2026-01-31T00:00:00
udl_000961,usr_000569,dev_000961,1,2025-12-20T12:50:04,2026-01-31T00:00:00
udl_000962,usr_000570,dev_000962,1,2025-12-12T13:02:58,2026-01-31T00:00:00
udl_000963,usr_000570,dev_000963,0,2025-12-15T11:25:25,2026-01-31T00:00:00
udl_000964,usr_000571,dev_000964,1,2025-12-14T10:49:27,2026-01-31T00:00:00
udl_000965,usr_000572,dev_000965,1,2025-12-27T22:31:59,2026-01-31T00:00:00
udl_000966,usr_000573,dev_000966,1,2025-12-20T22:01:12,2026-01-31T00:00:00
udl_000967,usr_000574,dev_000967,1,2025-12-18T10:42:43,2026-01-31T00:00:00
udl_000968,usr_000575,dev_000968,1,2025-12-18T15:53:33,2026-01-31T00:00:00
udl_000969,usr_000575,dev_000969,0,2025-12-22T15:31:23,2026-01-31T00:00:00
udl_000970,usr_000576,dev_000970,1,2025-12-12T21:10:11,2026-01-31T00:00:00
udl_000971,usr_000577,dev_000971,1,2025-12-26T19:40:22,2026-01-31T00:00:00
udl_000972,usr_000578,dev_000972,1,2025-12-18T10:55:43,2026-01-31T00:00:00
udl_000973,usr_000578,dev_000973,0,2025-12-26T04:39:45,2026-01-31T00:00:00
udl_000974,usr_000579,dev_000974,1,2025-12-12T11:57:07,2026-01-31T00:00:00
udl_000975,usr_000579,dev_000975,0,2025-12-24T07:07:06,2026-01-31T00:00:00
udl_000976,usr_000580,dev_000976,1,2025-12-21T00:53:07,2026-01-31T00:00:00
udl_000977,usr_000581,dev_000977,1,2025-12-19T16:27:25,2026-01-31T00:00:00
udl_000978,usr_000582,dev_000978,1,2025-12-19T17:43:00,2026-01-31T00:00:00
udl_000979,usr_000582,dev_000979,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_000980,usr_000583,dev_000980,1,2025-12-18T11:58:47,2026-01-31T00:00:00
udl_000981,usr_000583,dev_000981,0,2025-12-31T15:01:20,2026-01-31T00:00:00
udl_000982,usr_000584,dev_000982,1,2025-12-27T15:01:32,2026-01-31T00:00:00
udl_000983,usr_000585,dev_000983,1,2025-12-25T08:44:29,2026-01-31T00:00:00
udl_000984,usr_000585,dev_000984,0,2025-12-27T12:20:41,2026-01-31T00:00:00
udl_000985,usr_000586,dev_000985,1,2026-01-01T18:55:49,2026-01-31T00:00:00
udl_000986,usr_000586,dev_000986,0,2025-12-31T13:42:50,2026-01-31T00:00:00
udl_000987,usr_000587,dev_000987,1,2025-12-20T02:45:46,2026-01-31T00:00:00
udl_000988,usr_000588,dev_000988,1,2025-12-31T08:07:27,2026-01-31T00:00:00
udl_000989,usr_000589,dev_000989,1,2025-12-15T12:28:03,2026-01-31T00:00:00
udl_000990,usr_000590,dev_000990,1,2025-12-19T13:03:51,2026-01-31T00:00:00
udl_000991,usr_000590,dev_000991,0,2025-12-22T16:22:14,2026-01-31T00:00:00
udl_000992,usr_000591,dev_000992,1,2025-12-22T18:38:15,2026-01-31T00:00:00
udl_000993,usr_000591,dev_000993,0,2025-12-31T10:00:49,2026-01-31T00:00:00
udl_000994,usr_000592,dev_000994,1,2025-12-13T20:53:08,2026-01-31T00:00:00
udl_000995,usr_000593,dev_000995,1,2025-12-21T00:20:16,2026-01-31T00:00:00
udl_000996,usr_000593,dev_000996,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001981,usr_000593,dev_001973,0,2026-01-29T09:16:51,2026-01-31T00:00:00
udl_000997,usr_000594,dev_000997,1,2025-12-25T13:16:39,2026-01-31T00:00:00
udl_000998,usr_000594,dev_000998,0,2025-12-25T08:55:18,2026-01-31T00:00:00
udl_000999,usr_000595,dev_000999,1,2025-12-20T17:30:54,2026-01-31T00:00:00
udl_001000,usr_000595,dev_001000,0,2025-12-19T19:44:15,2026-01-31T00:00:00
udl_001001,usr_000596,dev_001001,1,2026-01-01T09:49:31,2026-01-31T00:00:00
udl_001002,usr_000596,dev_001002,0,2025-12-14T20:58:53,2026-01-31T00:00:00
udl_001003,usr_000597,dev_001003,1,2025-12-27T13:54:36,2026-01-31T00:00:00
udl_001004,usr_000597,dev_001004,0,2025-12-15T17:34:29,2026-01-31T00:00:00
udl_001005,usr_000597,dev_001005,0,2025-12-25T14:48:03,2026-01-31T00:00:00
udl_001006,usr_000597,dev_001006,0,2025-12-20T08:07:28,2026-01-31T00:00:00
udl_001007,usr_000598,dev_001007,1,2025-12-23T13:16:39,2026-01-31T00:00:00
udl_001008,usr_000598,dev_001008,0,2025-12-22T10:40:13,2026-01-31T00:00:00
udl_001009,usr_000599,dev_001009,1,2025-12-20T19:47:56,2026-01-31T00:00:00
udl_001010,usr_000600,dev_001010,1,2025-12-30T04:07:24,2026-01-31T00:00:00
udl_001011,usr_000600,dev_001011,0,2025-12-17T12:22:02,2026-01-31T00:00:00
udl_001012,usr_000601,dev_001012,1,2025-12-31T11:41:44,2026-01-31T00:00:00
udl_001013,usr_000602,dev_001013,1,2025-12-23T23:47:56,2026-01-31T00:00:00
udl_001014,usr_000603,dev_001014,1,2025-12-31T13:55:53,2026-01-31T00:00:00
udl_001015,usr_000603,dev_001015,0,2025-12-29T23:31:37,2026-01-31T00:00:00
udl_001016,usr_000604,dev_001016,1,2025-12-24T17:47:18,2026-01-31T00:00:00
udl_001017,usr_000604,dev_001017,0,2025-12-20T07:29:51,2026-01-31T00:00:00
udl_001018,usr_000605,dev_001018,1,2025-12-14T21:03:44,2026-01-31T00:00:00
udl_001019,usr_000606,dev_001019,1,2025-12-21T14:10:04,2026-01-31T00:00:00
udl_001020,usr_000607,dev_001020,1,2025-12-13T09:47:15,2026-01-31T00:00:00
udl_001021,usr_000608,dev_001021,1,2025-12-28T11:49:46,2026-01-31T00:00:00
udl_001022,usr_000608,dev_001022,0,2025-12-27T07:19:35,2026-01-31T00:00:00
udl_001023,usr_000609,dev_001023,1,2025-12-15T16:32:42,2026-01-31T00:00:00
udl_001024,usr_000610,dev_001024,1,2025-12-19T16:50:29,2026-01-31T00:00:00
udl_001025,usr_000611,dev_001025,1,2025-12-14T12:51:52,2026-01-31T00:00:00
udl_001026,usr_000611,dev_001026,0,2025-12-16T08:28:11,2026-01-31T00:00:00
udl_001027,usr_000612,dev_001027,1,2025-12-25T07:55:35,2026-01-31T00:00:00
udl_001028,usr_000612,dev_001028,0,2025-12-17T23:41:25,2026-01-31T00:00:00
udl_001029,usr_000613,dev_001029,1,2025-12-27T12:51:03,2026-01-31T00:00:00
udl_001030,usr_000614,dev_001030,1,2025-12-21T12:54:45,2026-01-31T00:00:00
udl_001031,usr_000615,dev_001031,1,2025-12-26T13:07:12,2026-01-31T00:00:00
udl_001032,usr_000616,dev_001032,1,2025-12-22T11:23:44,2026-01-31T00:00:00
udl_001033,usr_000616,dev_001033,0,2025-12-17T11:05:51,2026-01-31T00:00:00
udl_001034,usr_000617,dev_001034,1,2025-12-30T12:32:29,2026-01-31T00:00:00
udl_001035,usr_000618,dev_001035,1,2025-12-21T21:19:13,2026-01-31T00:00:00
udl_001036,usr_000618,dev_001036,0,2025-12-31T02:23:26,2026-01-31T00:00:00
udl_001037,usr_000619,dev_001037,1,2025-12-19T10:00:49,2026-01-31T00:00:00
udl_001038,usr_000620,dev_001038,1,2025-12-26T08:18:29,2026-01-31T00:00:00
udl_001039,usr_000620,dev_001039,0,2025-12-12T16:40:56,2026-01-31T00:00:00
udl_001040,usr_000620,dev_001040,0,2025-12-17T16:04:56,2026-01-31T00:00:00
udl_001041,usr_000620,dev_001041,0,2025-12-28T22:04:56,2026-01-31T00:00:00
udl_001042,usr_000621,dev_001042,1,2025-12-31T17:22:56,2026-01-31T00:00:00
udl_001043,usr_000621,dev_001043,0,2025-12-20T22:15:12,2026-01-31T00:00:00
udl_001044,usr_000621,dev_001044,0,2026-01-01T07:11:06,2026-01-31T00:00:00
udl_001045,usr_000622,dev_001045,1,2025-12-14T13:31:34,2026-01-31T00:00:00
udl_001046,usr_000623,dev_001046,1,2025-12-20T18:21:28,2026-01-31T00:00:00
udl_001047,usr_000624,dev_001047,1,2025-12-20T07:06:20,2026-01-31T00:00:00
udl_001048,usr_000624,dev_001048,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001049,usr_000624,dev_001049,0,2026-01-01T21:41:32,2026-01-31T00:00:00
udl_001050,usr_000625,dev_001050,1,2025-12-13T14:25:22,2026-01-31T00:00:00
udl_001051,usr_000626,dev_001051,1,2025-12-18T08:10:06,2026-01-31T00:00:00
udl_001052,usr_000627,dev_001052,1,2025-12-23T09:12:18,2026-01-31T00:00:00
udl_001053,usr_000627,dev_001053,0,2025-12-28T15:56:22,2026-01-31T00:00:00
udl_001054,usr_000628,dev_001054,1,2025-12-31T03:45:17,2026-01-31T00:00:00
udl_001055,usr_000629,dev_001055,1,2025-12-30T21:28:40,2026-01-31T00:00:00
udl_001056,usr_000630,dev_001056,1,2025-12-14T17:53:33,2026-01-31T00:00:00
udl_001057,usr_000631,dev_001057,1,2025-12-20T22:01:47,2026-01-31T00:00:00
udl_001058,usr_000632,dev_001058,1,2025-12-23T00:40:25,2026-01-31T00:00:00
udl_001059,usr_000633,dev_001059,1,2025-12-20T08:32:58,2026-01-31T00:00:00
udl_001060,usr_000634,dev_001060,1,2025-12-24T22:53:27,2026-01-31T00:00:00
udl_001061,usr_000634,dev_001061,0,2025-12-12T19:31:33,2026-01-31T00:00:00
udl_001062,usr_000635,dev_001062,1,2025-12-28T21:20:12,2026-01-31T00:00:00
udl_001063,usr_000635,dev_001063,0,2025-12-16T18:28:20,2026-01-31T00:00:00
udl_001064,usr_000636,dev_001064,1,2025-12-23T12:42:40,2026-01-31T00:00:00
udl_001065,usr_000636,dev_001065,0,2025-12-16T16:58:07,2026-01-31T00:00:00
udl_001066,usr_000637,dev_001066,1,2025-12-24T13:29:24,2026-01-31T00:00:00
udl_001067,usr_000638,dev_001067,1,2025-12-27T17:26:53,2026-01-31T00:00:00
udl_001068,usr_000638,dev_001068,0,2025-12-12T17:56:55,2026-01-31T00:00:00
udl_001069,usr_000639,dev_001069,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001070,usr_000640,dev_001070,1,2025-12-30T15:09:16,2026-01-31T00:00:00
udl_001071,usr_000640,dev_001071,0,2025-12-17T13:58:32,2026-01-31T00:00:00
udl_001072,usr_000640,dev_001072,0,2025-12-22T17:21:37,2026-01-31T00:00:00
udl_001073,usr_000640,dev_001073,0,2025-12-16T18:04:53,2026-01-31T00:00:00
udl_001074,usr_000641,dev_001074,1,2025-12-27T00:50:14,2026-01-31T00:00:00
udl_001075,usr_000641,dev_001075,0,2025-12-24T18:01:17,2026-01-31T00:00:00
udl_001076,usr_000642,dev_001076,1,2025-12-13T17:59:33,2026-01-31T00:00:00
udl_001077,usr_000643,dev_001077,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001078,usr_000643,dev_001078,0,2025-12-28T18:28:22,2026-01-31T00:00:00
udl_001079,usr_000644,dev_001079,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001080,usr_000644,dev_001080,0,2025-12-22T13:30:25,2026-01-31T00:00:00
udl_001983,usr_000644,dev_001975,0,2026-01-30T19:04:00,2026-01-31T00:00:00
udl_001081,usr_000645,dev_001081,1,2025-12-29T08:56:14,2026-01-31T00:00:00
udl_001082,usr_000646,dev_001082,1,2025-12-17T13:55:32,2026-01-31T00:00:00
udl_001083,usr_000646,dev_001083,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001084,usr_000646,dev_001084,0,2025-12-23T12:40:28,2026-01-31T00:00:00
udl_001085,usr_000647,dev_001085,1,2025-12-22T16:23:54,2026-01-31T00:00:00
udl_001086,usr_000647,dev_001086,0,2025-12-17T14:09:10,2026-01-31T00:00:00
udl_001087,usr_000648,dev_001087,1,2025-12-16T11:24:09,2026-01-31T00:00:00
udl_001088,usr_000648,dev_001088,0,2025-12-23T18:48:03,2026-01-31T00:00:00
udl_001089,usr_000649,dev_001089,1,2025-12-17T19:45:25,2026-01-31T00:00:00
udl_001090,usr_000650,dev_001090,1,2025-12-22T03:32:45,2026-01-31T00:00:00
udl_001091,usr_000651,dev_001091,1,2025-12-12T16:15:55,2026-01-31T00:00:00
udl_001092,usr_000652,dev_001092,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001093,usr_000653,dev_001093,1,2026-01-01T20:03:44,2026-01-31T00:00:00
udl_001094,usr_000654,dev_001094,1,2025-12-12T14:12:03,2026-01-31T00:00:00
udl_001095,usr_000655,dev_001095,1,2025-12-21T08:43:24,2026-01-31T00:00:00
udl_001096,usr_000656,dev_001096,1,2025-12-31T08:10:00,2026-01-31T00:00:00
udl_001097,usr_000656,dev_001097,0,2025-12-12T18:54:31,2026-01-31T00:00:00
udl_001098,usr_000657,dev_001098,1,2025-12-19T16:21:14,2026-01-31T00:00:00
udl_001099,usr_000657,dev_001099,0,2025-12-27T10:18:21,2026-01-31T00:00:00
udl_001100,usr_000658,dev_001100,1,2025-12-28T02:20:03,2026-01-31T00:00:00
udl_001101,usr_000658,dev_001101,0,2025-12-25T09:07:31,2026-01-31T00:00:00
udl_001102,usr_000659,dev_001102,1,2025-12-20T15:07:28,2026-01-31T00:00:00
udl_001103,usr_000659,dev_001103,0,2025-12-15T08:51:37,2026-01-31T00:00:00
udl_001104,usr_000660,dev_001104,1,2025-12-28T13:48:53,2026-01-31T00:00:00
udl_001105,usr_000661,dev_001105,1,2025-12-13T15:18:01,2026-01-31T00:00:00
udl_001106,usr_000661,dev_001106,0,2025-12-14T16:07:47,2026-01-31T00:00:00
udl_001107,usr_000661,dev_001107,0,2025-12-27T17:19:22,2026-01-31T00:00:00
udl_001108,usr_000662,dev_001108,1,2025-12-17T01:31:48,2026-01-31T00:00:00
udl_001109,usr_000662,dev_001109,0,2025-12-24T23:51:06,2026-01-31T00:00:00
udl_001110,usr_000663,dev_001110,1,2025-12-20T11:12:22,2026-01-31T00:00:00
udl_001111,usr_000664,dev_001111,1,2025-12-27T11:00:34,2026-01-31T00:00:00
udl_001112,usr_000664,dev_001112,0,2025-12-29T21:32:47,2026-01-31T00:00:00
udl_001113,usr_000665,dev_001113,1,2025-12-18T08:44:05,2026-01-31T00:00:00
udl_001114,usr_000665,dev_001114,0,2025-12-12T11:41:14,2026-01-31T00:00:00
udl_001115,usr_000666,dev_001115,1,2025-12-17T10:31:04,2026-01-31T00:00:00
udl_001116,usr_000667,dev_001116,1,2025-12-13T19:50:11,2026-01-31T00:00:00
udl_001117,usr_000668,dev_001117,1,2025-12-14T22:56:00,2026-01-31T00:00:00
udl_001118,usr_000669,dev_001118,1,2026-01-01T23:04:45,2026-01-31T00:00:00
udl_001119,usr_000669,dev_001119,0,2025-12-14T22:35:16,2026-01-31T00:00:00
udl_001120,usr_000670,dev_001120,1,2025-12-21T15:57:10,2026-01-31T00:00:00
udl_001121,usr_000670,dev_001121,0,2025-12-12T17:54:24,2026-01-31T00:00:00
udl_001122,usr_000671,dev_001122,1,2025-12-30T11:55:31,2026-01-31T00:00:00
udl_001123,usr_000672,dev_001123,1,2025-12-21T10:00:49,2026-01-31T00:00:00
udl_001124,usr_000673,dev_001124,1,2025-12-22T20:16:25,2026-01-31T00:00:00
udl_001125,usr_000673,dev_001125,0,2025-12-28T17:40:19,2026-01-31T00:00:00
udl_001126,usr_000673,dev_001126,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001127,usr_000673,dev_001127,0,2025-12-28T13:06:08,2026-01-31T00:00:00
udl_001128,usr_000674,dev_001128,1,2025-12-13T13:25:24,2026-01-31T00:00:00
udl_001129,usr_000674,dev_001129,0,2025-12-18T02:28:55,2026-01-31T00:00:00
udl_001130,usr_000675,dev_001130,1,2025-12-17T15:56:44,2026-01-31T00:00:00
udl_001131,usr_000675,dev_001131,0,2025-12-20T01:43:24,2026-01-31T00:00:00
udl_001132,usr_000676,dev_001132,1,2025-12-25T09:16:29,2026-01-31T00:00:00
udl_001133,usr_000676,dev_001133,0,2025-12-19T13:24:51,2026-01-31T00:00:00
udl_001134,usr_000677,dev_001134,1,2025-12-31T03:44:49,2026-01-31T00:00:00
udl_001135,usr_000678,dev_001135,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001136,usr_000678,dev_001136,0,2025-12-22T13:17:51,2026-01-31T00:00:00
udl_001137,usr_000679,dev_001137,1,2025-12-21T14:33:27,2026-01-31T00:00:00
udl_001138,usr_000680,dev_001138,1,2025-12-30T19:51:15,2026-01-31T00:00:00
udl_001982,usr_000680,dev_001974,0,2026-01-30T19:18:00,2026-01-31T00:00:00
udl_001139,usr_000681,dev_001139,1,2025-12-23T16:04:08,2026-01-31T00:00:00
udl_001140,usr_000681,dev_001140,0,2025-12-17T13:43:03,2026-01-31T00:00:00
udl_001141,usr_000681,dev_001141,0,2025-12-31T09:43:13,2026-01-31T00:00:00
udl_001142,usr_000682,dev_001142,1,2025-12-13T13:39:05,2026-01-31T00:00:00
udl_001143,usr_000682,dev_001143,0,2025-12-13T23:59:20,2026-01-31T00:00:00
udl_001144,usr_000683,dev_001144,1,2025-12-22T22:01:54,2026-01-31T00:00:00
udl_001145,usr_000684,dev_001145,1,2025-12-19T15:37:49,2026-01-31T00:00:00
udl_001146,usr_000684,dev_001146,0,2025-12-29T12:50:56,2026-01-31T00:00:00
udl_001147,usr_000685,dev_001147,1,2025-12-26T10:22:33,2026-01-31T00:00:00
udl_001148,usr_000685,dev_001148,0,2025-12-27T16:58:08,2026-01-31T00:00:00
udl_001149,usr_000686,dev_001149,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001150,usr_000687,dev_001150,1,2025-12-18T07:04:47,2026-01-31T00:00:00
udl_001151,usr_000688,dev_001151,1,2026-01-01T14:33:34,2026-01-31T00:00:00
udl_001152,usr_000688,dev_001152,0,2025-12-31T09:30:39,2026-01-31T00:00:00
udl_001153,usr_000689,dev_001153,1,2025-12-27T15:45:54,2026-01-31T00:00:00
udl_001154,usr_000690,dev_001154,1,2025-12-14T01:33:08,2026-01-31T00:00:00
udl_001155,usr_000690,dev_001155,0,2025-12-18T20:32:10,2026-01-31T00:00:00
udl_001156,usr_000690,dev_001156,0,2025-12-29T18:50:47,2026-01-31T00:00:00
udl_001157,usr_000691,dev_001157,1,2025-12-27T16:28:07,2026-01-31T00:00:00
udl_001158,usr_000692,dev_001158,1,2025-12-30T14:45:30,2026-01-31T00:00:00
udl_001159,usr_000693,dev_001159,1,2025-12-14T16:38:45,2026-01-31T00:00:00
udl_001160,usr_000693,dev_001160,0,2025-12-14T17:43:52,2026-01-31T00:00:00
udl_001161,usr_000694,dev_001161,1,2025-12-19T12:18:57,2026-01-31T00:00:00
udl_001162,usr_000695,dev_001162,1,2025-12-17T11:08:42,2026-01-31T00:00:00
udl_001163,usr_000696,dev_001163,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001164,usr_000696,dev_001164,0,2025-12-26T13:45:33,2026-01-31T00:00:00
udl_001165,usr_000697,dev_001165,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001166,usr_000698,dev_001166,1,2025-12-24T13:12:52,2026-01-31T00:00:00
udl_001167,usr_000699,dev_001167,1,2025-12-20T17:26:40,2026-01-31T00:00:00
udl_001168,usr_000699,dev_001168,0,2025-12-24T12:26:02,2026-01-31T00:00:00
udl_001169,usr_000700,dev_001169,1,2025-12-25T12:10:13,2026-01-31T00:00:00
udl_001170,usr_000701,dev_001170,1,2025-12-24T15:49:57,2026-01-31T00:00:00
udl_001171,usr_000701,dev_001171,0,2025-12-13T17:49:47,2026-01-31T00:00:00
udl_001172,usr_000702,dev_001172,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001173,usr_000702,dev_001173,0,2025-12-28T16:44:06,2026-01-31T00:00:00
udl_001174,usr_000703,dev_001174,1,2025-12-27T12:48:42,2026-01-31T00:00:00
udl_001175,usr_000704,dev_001175,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001176,usr_000704,dev_001176,0,2025-12-26T20:44:17,2026-01-31T00:00:00
udl_001177,usr_000705,dev_001177,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001178,usr_000705,dev_001178,0,2025-12-30T13:29:15,2026-01-31T00:00:00
udl_001179,usr_000706,dev_001179,1,2025-12-13T09:16:25,2026-01-31T00:00:00
udl_001180,usr_000706,dev_001180,0,2025-12-30T16:32:18,2026-01-31T00:00:00
udl_001181,usr_000707,dev_001181,1,2025-12-14T15:29:54,2026-01-31T00:00:00
udl_001182,usr_000707,dev_001182,0,2025-12-24T17:29:18,2026-01-31T00:00:00
udl_001183,usr_000708,dev_001183,1,2025-12-14T22:42:30,2026-01-31T00:00:00
udl_001184,usr_000708,dev_001184,0,2025-12-18T10:40:20,2026-01-31T00:00:00
udl_001185,usr_000709,dev_001185,1,2025-12-28T17:13:06,2026-01-31T00:00:00
udl_001186,usr_000709,dev_001186,0,2025-12-19T20:20:37,2026-01-31T00:00:00
udl_001187,usr_000710,dev_001187,1,2026-01-01T21:14:53,2026-01-31T00:00:00
udl_001188,usr_000710,dev_001188,0,2025-12-23T11:45:25,2026-01-31T00:00:00
udl_001189,usr_000711,dev_001189,1,2025-12-23T19:02:48,2026-01-31T00:00:00
udl_001190,usr_000712,dev_001190,1,2025-12-16T12:39:36,2026-01-31T00:00:00
udl_001191,usr_000713,dev_001191,1,2025-12-26T18:21:26,2026-01-31T00:00:00
udl_001192,usr_000713,dev_001192,0,2025-12-13T13:34:59,2026-01-31T00:00:00
udl_001193,usr_000714,dev_001193,1,2025-12-13T01:35:25,2026-01-31T00:00:00
udl_001194,usr_000715,dev_001194,1,2025-12-31T08:16:42,2026-01-31T00:00:00
udl_001195,usr_000716,dev_001195,1,2025-12-23T11:57:17,2026-01-31T00:00:00
udl_001196,usr_000716,dev_001196,0,2025-12-19T12:31:12,2026-01-31T00:00:00
udl_001197,usr_000717,dev_001197,1,2025-12-17T15:01:24,2026-01-31T00:00:00
udl_001198,usr_000718,dev_001198,1,2025-12-17T22:44:12,2026-01-31T00:00:00
udl_001199,usr_000719,dev_001199,1,2025-12-23T08:22:51,2026-01-31T00:00:00
udl_001200,usr_000720,dev_001200,1,2025-12-12T20:52:08,2026-01-31T00:00:00
udl_001201,usr_000721,dev_001201,1,2025-12-20T09:53:49,2026-01-31T00:00:00
udl_001202,usr_000722,dev_001202,1,2025-12-25T16:58:01,2026-01-31T00:00:00
