crypto_txn_id,user_id,occurred_at,direction,asset,network,wallet_id,counterparty_wallet_id,amount_asset,amount_twd_equiv,tx_hash,status,onchain_risk_seed,scenario_id,tags
ctx_001307,usr_000931,2026-01-23T14:14:04,withdrawal,BTC,BTC,wal_002792,wal_004907,0.00246878,5431.32,ffa3cc62bb57a27554e6fac89c8342224dd1f837,completed,clean,,base_onchain
ctx_001549,usr_001120,2026-01-23T14:33:03,deposit,BTC,BTC,wal_003359,wal_005149,0.00594856,13086.83,40ba2ff7108e50bcb8708a41e5fa78a779bb72d4,completed,clean,,base_onchain
ctx_001643,usr_001179,2026-01-23T14:35:07,withdrawal,ETH,ETH,wal_003537,wal_005243,0.23014163,25315.58,8831ba8c6d7da06eca995585ead788892d5b44ef,completed,clean,,base_onchain
ctx_000994,usr_000681,2026-01-23T14:38:07,withdrawal,ETH,ETH,wal_002043,wal_004594,0.02312528,2543.78,b5c31837020b8b4185ff903bc99f26c3faf62654,completed,clean,,base_onchain
ctx_000780,usr_000539,2026-01-23T14:46:14,withdrawal,USDT,TRON,wal_001615,wal_004380,144.096772,4611.1,17cf114e84d28114537e158e975ef42e55a7be09,completed,clean,,base_onchain
ctx_001512,usr_001095,2026-01-23T15:20:27,withdrawal,USDT,TRON,wal_003283,wal_005112,100.594305,3219.02,42a7c1ecb6302119a708b48d5abeac843fbe0394,completed,clean,,base_onchain
ctx_001673,usr_001198,2026-01-23T15:27:19,deposit,BTC,BTC,wal_003593,wal_005273,0.03083715,67841.73,c534629c66e7a2478cc7a84af9ad034e71c109fc,completed,clean,,base_onchain
ctx_000892,usr_000620,2026-01-23T15:51:23,withdrawal,USDT,TRON,wal_001858,wal_004492,7005.942231,224190.15,486cfc74080c44eeb1e51bd63a1b86798fbaf8f7,completed,clean,,base_onchain
ctx_001400,usr_000998,2026-01-23T16:19:15,deposit,USDT,TRON,wal_002992,wal_005000,237.598125,7603.14,e3b2932148ca0754e39a77aa8b82a90d55ab9a58,completed,clean,,base_onchain
ctx_000869,usr_000600,2026-01-23T16:34:24,deposit,USDT,TRON,wal_001798,wal_004469,690.603438,22099.31,19125343b45d4beaba3a5786d5d2cc3520f75556,completed,clean,,base_onchain
ctx_001557,usr_001129,2026-01-23T16:48:59,deposit,USDT,TRON,wal_003385,wal_005157,670.479687,21455.35,963a225383525b11f3a02d34d80ece9fdbe2bb34,completed,clean,,base_onchain
ctx_000407,usr_000275,2026-01-23T16:51:08,deposit,USDT,TRON,wal_000823,wal_004007,94.366875,3019.74,f71a5921c4d98baa62af9ec27d606f7aaf2db4de,completed,clean,,base_onchain
ctx_000180,usr_000129,2026-01-23T16:59:45,withdrawal,USDT,TRON,wal_000385,wal_003780,761.076893,24354.46,9174b21c4d816391410b1bec22e11357d06fa16e,completed,clean,,base_onchain
ctx_000953,usr_000661,2026-01-23T17:00:25,withdrawal,BTC,BTC,wal_001982,wal_004553,0.00182211,4008.64,364e42a31eb4009536aa51964e6903c335ec3599,completed,clean,,base_onchain
ctx_001601,usr_001157,2026-01-23T17:40:05,deposit,BTC,BTC,wal_003470,wal_005201,0.00244552,5380.14,866d1b8f3c09e340d16a809cd3baa8a7de7a52bf,completed,clean,,base_onchain
ctx_000164,usr_000122,2026-01-23T17:46:52,deposit,BTC,BTC,wal_000365,wal_003764,0.21742948,478344.86,6553d5aa720fa1427dc31cc7f47a08edde2fafe3,completed,clean,,base_onchain
ctx_000012,usr_000012,2026-01-23T17:52:26,deposit,BTC,BTC,wal_000035,wal_003612,0.00204543,4499.95,81425e49b3c4334e66d233273ca108fe4cd53e23,completed,clean,,base_onchain
ctx_001270,usr_000889,2026-01-23T18:15:04,deposit,BTC,BTC,wal_002666,wal_004870,0.00328771,7232.96,a5dc65a3dd1cc848e41a5b0af518b845282f5364,completed,clean,,base_onchain
ctx_000396,usr_000268,2026-01-23T18:35:55,withdrawal,ETH,ETH,wal_000804,wal_003996,0.01039528,1143.48,4f64be8cb5681708642b7a27d9261df37fe8994e,completed,clean,,base_onchain
ctx_001558,usr_001130,2026-01-23T18:52:56,deposit,USDT,TRON,wal_003388,wal_005158,413.603125,13235.3,0d9f2e4510888346f590613d7091fbbfa0c91687,completed,clean,,base_onchain
ctx_000298,usr_000219,2026-01-23T19:48:34,deposit,ETH,ETH,wal_000657,wal_003898,5.28837827,581721.61,1b7ef8960852cfa5affc8788ad92aca08d50adb5,completed,clean,,base_onchain
ctx_001479,usr_001057,2026-01-23T20:00:48,withdrawal,USDT,TRON,wal_003169,wal_005079,59.320086,1898.24,c771afbf6f63ba9262116ec90e1761baf11c8bf6,completed,clean,,base_onchain
ctx_000635,usr_000431,2026-01-23T20:13:03,withdrawal,USDT,TRON,wal_001291,wal_004235,3935.897443,125948.72,006e64208341727dddbce6e4b37d8e8c611a8800,completed,clean,,base_onchain
ctx_000963,usr_000664,2026-01-23T20:22:23,withdrawal,ETH,ETH,wal_001992,wal_004563,0.35005404,38505.94,97b44421f57b82e372ff57330db23770c39ec4ac,completed,clean,,base_onchain
ctx_000567,usr_000384,2026-01-23T20:42:54,deposit,USDT,TRON,wal_001150,wal_004167,118.315313,3786.09,5c93ffbab1e1e8fe40ac2fff57dca88300b71f42,completed,clean,,base_onchain
ctx_001037,usr_000705,2026-01-23T20:56:09,withdrawal,USDT,TRON,wal_002113,wal_004637,686.934094,21981.89,1d64528fdb4e11fa081f8576df5db8916b112423,completed,clean,,base_onchain
ctx_001617,usr_001164,2026-01-23T21:27:15,withdrawal,BTC,BTC,wal_003491,wal_005217,0.00524232,11533.1,6bfcf1cfb350ceac8f75a9258f74feb3bcd3e936,completed,clean,,base_onchain
ctx_000171,usr_000123,2026-01-23T23:08:34,withdrawal,USDT,TRON,wal_000367,wal_003771,1029.173975,32933.57,90e2217d4fe4923b8d647e4dfb2ef60430b19f10,completed,clean,,base_onchain
ctx_001593,usr_001153,2026-01-23T23:29:13,deposit,ETH,ETH,wal_003459,wal_005193,0.07739364,8513.3,bacf84ef9fba756551561d391c90f6f95ea824e6,completed,clean,,base_onchain
ctx_001569,usr_001140,2026-01-24T00:20:42,deposit,USDT,TRON,wal_003418,wal_005169,100.364063,3211.65,0ecec0ea63e5739b2051f51f5cff2a921af82288,completed,clean,,base_onchain
ctx_001650,usr_001184,2026-01-24T01:05:07,withdrawal,USDT,TRON,wal_003550,wal_005250,992.504762,31760.15,df464893f889702df1e42da997a280c896c46b34,completed,clean,,base_onchain
ctx_001554,usr_001125,2026-01-24T02:00:35,withdrawal,BTC,BTC,wal_003374,wal_005154,0.00069717,1533.77,984d86b2f56dcf84ab7b6940ec834367f7f7208f,completed,clean,,base_onchain
ctx_000516,usr_000341,2026-01-24T02:06:00,withdrawal,USDT,TRON,wal_001021,wal_004116,3640.784734,116505.11,55ad4499239dfe695c5ba75edb5661600d0b2c8d,completed,clean,,base_onchain
ctx_000306,usr_000225,2026-01-24T02:18:04,withdrawal,USDT,TRON,wal_000673,wal_003906,6239.492565,199663.76,9747ed93fcb0f119a436d3b9ffa8286e697ff9a3,completed,clean,,base_onchain
ctx_000573,usr_000386,2026-01-24T02:24:11,deposit,ETH,ETH,wal_001158,wal_004173,0.08536973,9390.67,9909f87a194aff30f85d087068be7dde8012a1d5,completed,clean,,base_onchain
ctx_000201,usr_000148,2026-01-24T02:37:12,deposit,ETH,ETH,wal_000444,wal_003801,0.15831609,17414.77,d740a300ff5c56e184838ad90be5354b41d202e0,completed,clean,,base_onchain
ctx_001172,usr_000812,2026-01-24T02:46:23,deposit,USDT,TRON,wal_002434,wal_004772,133.28625,4265.16,710a1e948f3291e08b735b19a2dab01b08a47367,completed,clean,,base_onchain
ctx_001646,usr_001183,2026-01-24T03:14:04,deposit,BTC,BTC,wal_003548,wal_005246,0.11267128,247876.82,e08d985ab44fd65c5ac865da4435b8dce79dd391,completed,clean,,base_onchain
ctx_000446,usr_000291,2026-01-24T04:00:34,withdrawal,USDT,TRON,wal_000871,wal_004046,392.219385,12551.02,49dc1e83f6d8bc9ea5d2948b20b90e58b5a9ec76,completed,clean,,base_onchain
ctx_001594,usr_001153,2026-01-24T04:15:41,deposit,USDT,TRON,wal_003457,wal_005194,228.320312,7306.25,d9f46815a0044e1e79bd99fe50326794e507bcb7,completed,clean,,base_onchain
ctx_001501,usr_001086,2026-01-24T04:26:50,deposit,BTC,BTC,wal_003257,wal_005101,0.00427378,9402.32,911210bf87b4c91b1cbce75e959c74b4b38fe207,completed,clean,,base_onchain
ctx_000833,usr_000577,2026-01-24T04:41:15,withdrawal,USDT,TRON,wal_001729,wal_004433,35.231154,1127.4,c4f618736071fa61ccc080eca73dcd6a1ee4bd1a,completed,clean,,base_onchain
ctx_001417,usr_001012,2026-01-24T07:53:00,withdrawal,ETH,ETH,wal_003036,wal_005017,0.00554106,609.52,2c2a608fa536f5a59064126610e3795afc55915f,completed,clean,,base_onchain
ctx_001242,usr_000865,2026-01-24T07:59:27,deposit,USDT,TRON,wal_002593,wal_004842,355.8025,11385.68,61374977b0d3b7146279b082e59e112e3df39760,completed,clean,,base_onchain
ctx_001626,usr_001166,2026-01-24T08:12:47,deposit,ETH,ETH,wal_003498,wal_005226,2.22022764,244225.04,94e975b592f5433497edbc311715aeae380acf74,completed,clean,,base_onchain
ctx_000137,usr_000101,2026-01-24T08:55:13,withdrawal,USDT,TRON,wal_000301,wal_003737,7090.955563,226910.58,a756ed267c16d2e1ca2d8604b88e3d56fedbdd78,completed,clean,,base_onchain
ctx_000769,usr_000529,2026-01-24T09:01:43,deposit,USDT,TRON,wal_001585,wal_004369,289.033437,9249.07,2f8275caa2e0599c90b9f004550d11dcc3fc4cb9,completed,clean,,base_onchain
ctx_001251,usr_000871,2026-01-24T09:21:09,withdrawal,ETH,ETH,wal_002613,wal_004851,1.84799791,203279.77,b6624afc5eacaf89a7b5e6cdeafd48e2ad1041ef,completed,clean,,base_onchain
ctx_001540,usr_001119,2026-01-24T10:07:48,withdrawal,BTC,BTC,wal_003356,wal_005140,0.00104392,2296.62,cfa1ab8a8385740caed3a3034bc7c154471aabdf,completed,clean,,base_onchain
ctx_000901,usr_000625,2026-01-24T10:27:15,deposit,BTC,BTC,wal_001874,wal_004501,0.00090909,2000.0,4cf57a78f1babad04b3249ba801140ae5936286f,completed,clean,,base_onchain
ctx_000138,usr_000104,2026-01-24T10:29:26,deposit,BTC,BTC,wal_000311,wal_003738,0.08885394,195478.67,f6b97466327a6da9d7ae000212604931bd72054c,completed,clean,,base_onchain
ctx_001169,usr_000811,2026-01-24T10:32:46,withdrawal,ETH,ETH,wal_002433,wal_004769,1.51810791,166991.87,543454fdc350928b65cafd263ee80a446591f7ed,completed,clean,,base_onchain
ctx_000482,usr_000320,2026-01-24T11:19:05,deposit,USDT,TRON,wal_000958,wal_004082,912.609375,29203.5,e0ca606dcef1f88d2a7712aeb7c078bf10a77d16,completed,clean,,base_onchain
ctx_001578,usr_001143,2026-01-24T11:26:47,deposit,BTC,BTC,wal_003428,wal_005178,0.00174338,3835.44,4839015bf590b97aa26dd32404eb2ebd54e5b035,completed,clean,,base_onchain
ctx_001280,usr_000905,2026-01-24T11:33:21,deposit,ETH,ETH,wal_002715,wal_004880,0.11193255,12312.58,b93c9969d01cf4902fdaba6b5d35e496a1dd655b,completed,clean,,base_onchain
ctx_000363,usr_000253,2026-01-24T11:38:37,deposit,ETH,ETH,wal_000759,wal_003963,0.41327155,45459.87,9a613afb966996b1e15d757fe3607b6f863ef2e7,completed,clean,,base_onchain
ctx_000590,usr_000399,2026-01-24T11:44:01,withdrawal,USDT,TRON,wal_001195,wal_004190,41.435421,1325.93,a76c15680a1bf7374de02ca5e4edf89bae4297f9,completed,clean,,base_onchain
ctx_001419,usr_001014,2026-01-24T11:56:29,withdrawal,USDT,TRON,wal_003040,wal_005019,3311.862014,105979.58,7a5eafcb718ab6d7ab2966a9bb0003b1655995cf,completed,clean,,base_onchain
ctx_001526,usr_001112,2026-01-24T12:07:36,deposit,ETH,ETH,wal_003336,wal_005126,0.07511418,8262.56,3458193a36e5f623f279282dc94fc151bf5d3770,completed,clean,,base_onchain
ctx_001068,usr_000740,2026-01-24T12:33:39,withdrawal,USDT,TRON,wal_002218,wal_004668,130.944038,4190.21,aab39fff150b67318e354b9cfe77f9da2c969cd0,completed,clean,,base_onchain
ctx_000272,usr_000194,2026-01-24T13:11:02,deposit,USDT,TRON,wal_000580,wal_003872,468.702187,14998.47,1f6424027885233351b6615917b0c21b6160b496,completed,clean,,base_onchain
ctx_000183,usr_000132,2026-01-24T14:03:49,deposit,ETH,ETH,wal_000396,wal_003783,0.07509327,8260.26,59b593372bf85c439a45b2ebce9ef82776930fe7,completed,clean,,base_onchain
ctx_001040,usr_000708,2026-01-24T14:11:44,deposit,USDT,TRON,wal_002122,wal_004640,202.775,6488.8,6572846447c947aaa702d057ea87257b19c8383b,completed,clean,,base_onchain
ctx_000282,usr_000204,2026-01-24T14:14:33,deposit,ETH,ETH,wal_000612,wal_003882,0.158584,17444.24,2f1f6e5dc2ce99740f1ec2ef99d845b0f64d13f3,completed,clean,,base_onchain
ctx_000225,usr_000165,2026-01-24T14:41:29,deposit,USDT,TRON,wal_000493,wal_003825,862.355937,27595.39,2e131f40b683acf1859098246f41f3d422b80576,completed,clean,,base_onchain
ctx_001541,usr_001119,2026-01-24T14:58:04,withdrawal,USDT,TRON,wal_003355,wal_005141,2412.108929,77187.49,d0219ab937f5fda2981695d59178688ba984df27,completed,clean,,base_onchain
ctx_000964,usr_000664,2026-01-24T14:58:32,deposit,USDT,TRON,wal_001990,wal_004564,1922.941562,61534.13,8e6493be338dd5358d9c4eb8a3aa4dc79eeb8572,completed,clean,,base_onchain
ctx_001004,usr_000684,2026-01-24T15:02:22,withdrawal,ETH,ETH,wal_002052,wal_004604,0.04504186,4954.6,777ab9a00352efc620a3aefee05473b1be6affb5,completed,clean,,base_onchain
ctx_001170,usr_000811,2026-01-24T15:10:26,withdrawal,USDT,TRON,wal_002431,wal_004770,1553.579734,49714.55,ff49657b187d204ee03a4c743040ed75784c732d,completed,clean,,base_onchain
ctx_000834,usr_000578,2026-01-24T15:31:36,withdrawal,USDT,TRON,wal_001732,wal_004434,76.268639,2440.6,421b8735167a3dd06a399e32e8b603678ac67034,completed,clean,,base_onchain
ctx_000521,usr_000343,2026-01-24T15:37:18,deposit,BTC,BTC,wal_001028,wal_004121,0.00582096,12806.11,50a495d9fb3834daf9f5ce813f8ee27bdb8ca239,completed,clean,,base_onchain
ctx_000328,usr_000236,2026-01-24T15:39:15,withdrawal,BTC,BTC,wal_000707,wal_003928,0.00029903,657.87,a6b6ad4d35b927b8689267b55f5117594e9c8fbe,completed,clean,,base_onchain
ctx_000539,usr_000356,2026-01-24T15:44:23,deposit,ETH,ETH,wal_001068,wal_004139,0.01818182,2000.0,5b091e264637f0f26f5131c49884c9c53a625ef1,completed,clean,,base_onchain
ctx_000855,usr_000591,2026-01-24T15:49:54,withdrawal,ETH,ETH,wal_001773,wal_004455,2.23890511,246279.56,b67edaba00a80831aa941124735605c8b9192ffc,completed,clean,,base_onchain
ctx_000846,usr_000585,2026-01-24T15:54:25,deposit,USDT,TRON,wal_001753,wal_004446,132.672188,4245.51,44c57ce55f23e5503f50eb9e7f71092fb3ad918f,completed,clean,,base_onchain
ctx_000880,usr_000608,2026-01-24T16:03:55,deposit,USDT,TRON,wal_001822,wal_004480,1577.115,50467.68,70542be0c5f8b8c11a6f4f051877c3f259322725,completed,clean,,base_onchain
ctx_001272,usr_000891,2026-01-24T16:18:53,withdrawal,BTC,BTC,wal_002672,wal_004872,0.00424097,9330.13,1e22eacf49d193770816cb333d2449a4e2eef8ad,completed,clean,,base_onchain
ctx_000289,usr_000211,2026-01-24T16:34:38,deposit,USDT,TRON,wal_000631,wal_003889,70.6475,2260.72,c22175b6faed31a3ee679587f3d961b57b1ce9ae,completed,clean,,base_onchain
ctx_000329,usr_000236,2026-01-24T16:42:20,withdrawal,ETH,ETH,wal_000708,wal_003929,0.14609253,16070.18,79fe96bbab62780667fff05d251b51425fc987d5,completed,clean,,base_onchain
ctx_000874,usr_000601,2026-01-24T17:21:35,deposit,USDT,TRON,wal_001801,wal_004474,480.420313,15373.45,fb8c3f62e45da165ea5282c7b1bc5f6697ba63e5,completed,clean,,base_onchain
ctx_001028,usr_000701,2026-01-24T17:24:12,withdrawal,USDT,TRON,wal_002101,wal_004628,90.542092,2897.35,e910f1f61a062936ebe0b3295fab43d63c44a98a,completed,clean,,base_onchain
ctx_000376,usr_000256,2026-01-24T17:27:51,deposit,BTC,BTC,wal_000767,wal_003976,0.24449533,537889.73,6b368539005f78ab1615ba07b9a011741bdd8704,completed,clean,,base_onchain
ctx_001663,usr_001196,2026-01-24T17:31:24,deposit,USDT,TRON,wal_003586,wal_005263,6139.5525,196465.68,fd89e80d27384eef8ac11afd590d902c818008df,completed,clean,,base_onchain
ctx_001340,usr_000954,2026-01-24T17:43:34,deposit,USDT,TRON,wal_002860,wal_004940,19578.986875,626527.58,d6577e7b465e35cfa43abeaa2a1645694cc7da31,completed,clean,,base_onchain
ctx_000182,usr_000130,2026-01-24T18:12:47,deposit,BTC,BTC,wal_000389,wal_003782,0.00102433,2253.53,c8643757b8fedac3e61ef0b3ac4db8eefa966f66,completed,clean,,base_onchain
ctx_001432,usr_001021,2026-01-24T18:35:58,deposit,USDT,TRON,wal_003061,wal_005032,133.047812,4257.53,7e6c442b77957bf91dcbbe409ce8e76e716be968,completed,clean,,base_onchain
ctx_000139,usr_000104,2026-01-24T18:44:35,deposit,USDT,TRON,wal_000310,wal_003739,8939.587812,286066.81,d1ad60e4abe3d4a14fe6e94b8283014aa277f724,completed,clean,,base_onchain
ctx_000435,usr_000286,2026-01-24T19:03:29,withdrawal,USDT,TRON,wal_000856,wal_004035,919.344983,29419.04,87c3c281efde6feae0fe34823458e7f31a44f1bf,completed,clean,,base_onchain
ctx_001415,usr_001011,2026-01-24T19:09:47,withdrawal,USDT,TRON,wal_003031,wal_005015,61.632686,1972.25,523d3ce1d0960d5ac7a1136a734e8e777d203145,completed,clean,,base_onchain
ctx_000924,usr_000640,2026-01-24T19:36:07,deposit,USDT,TRON,wal_001918,wal_004524,8035.909687,257149.11,0753adf5636c7e7ac8873201de078d7c1af0bc5b,completed,clean,,base_onchain
ctx_000885,usr_000616,2026-01-24T19:55:54,deposit,BTC,BTC,wal_001847,wal_004485,0.00192087,4225.91,b1bc2ac624910b1b0ac4b43ee2bc07632e31ce9a,completed,clean,,base_onchain
ctx_000267,usr_000190,2026-01-24T21:41:07,deposit,USDT,TRON,wal_000568,wal_003867,644.676875,20629.66,b0d4ce49e700e2c8b5d651ebba5c398a46f9dd4a,completed,clean,,base_onchain
ctx_001155,usr_000799,2026-01-24T22:33:32,deposit,BTC,BTC,wal_002396,wal_004755,0.00391924,8622.33,f889cf0401be90b7d26da90e51616bfc6aef0734,completed,clean,,base_onchain
ctx_000815,usr_000563,2026-01-24T23:09:25,withdrawal,BTC,BTC,wal_001688,wal_004415,0.14518076,319397.67,06aacbecfc8f27f0b245b050b72d12a0238b4191,completed,clean,,base_onchain
ctx_000856,usr_000591,2026-01-24T23:46:19,deposit,ETH,ETH,wal_001773,wal_004456,3.90522618,429574.88,81122bbc3ec614efb2445e570d215899b9b1325b,completed,clean,,base_onchain
ctx_000933,usr_000646,2026-01-25T00:14:04,deposit,USDT,TRON,wal_001936,wal_004533,660.900938,21148.83,6cba611e1b203d9ba634bf2b56c5c83365fb5eb8,completed,clean,,base_onchain
ctx_001644,usr_001182,2026-01-25T00:15:51,deposit,USDT,TRON,wal_003544,wal_005244,62.5,2000.0,763016bd9d2650c115fe2824879c2f2b8217ddf3,completed,clean,,base_onchain
ctx_000054,usr_000047,2026-01-25T00:18:07,deposit,USDT,TRON,wal_000139,wal_003654,997.475312,31919.21,3b0282d2b6c9db8c506d8173f124e5ca4508822d,completed,clean,,base_onchain
ctx_000995,usr_000681,2026-01-25T00:27:41,deposit,USDT,TRON,wal_002041,wal_004595,244.972187,7839.11,41a29df63c5fa9f322504e6eee5456cfd7bc219d,completed,clean,,base_onchain
ctx_000766,usr_000527,2026-01-25T00:36:28,withdrawal,USDT,TRON,wal_001579,wal_004366,319.76122,10232.36,fe92ef0a1e9b149254dbc23cbd71b0b1327cb2a4,completed,clean,,base_onchain
ctx_000996,usr_000681,2026-01-25T00:37:57,deposit,USDT,TRON,wal_002041,wal_004596,465.124687,14883.99,61740ecf1537b3ba76a9b33e41a6a6b7d52ee5d1,completed,clean,,base_onchain
ctx_000255,usr_000183,2026-01-25T01:30:36,withdrawal,USDT,TRON,wal_000547,wal_003855,359.985447,11519.53,dd4e297c0744448d953be06c9791f3d41335818d,completed,clean,,base_onchain
ctx_000586,usr_000397,2026-01-25T01:45:22,deposit,USDT,TRON,wal_001189,wal_004186,7627.75625,244088.2,598c92ae127ce0f4f843bf4788e29f408894f4d6,completed,clean,,base_onchain
ctx_001118,usr_000776,2026-01-25T02:01:09,withdrawal,BTC,BTC,wal_002327,wal_004718,0.02589485,56968.67,d898713035a9f6ad11832e64030aa1582f2a3613,completed,clean,,base_onchain
ctx_000618,usr_000423,2026-01-25T02:26:50,withdrawal,USDT,TRON,wal_001267,wal_004218,1075.589372,34418.86,0f9d1d22ed45326282247c4bacc337b1cf7a33b4,completed,clean,,base_onchain
ctx_000268,usr_000190,2026-01-25T02:29:53,withdrawal,ETH,ETH,wal_000570,wal_003868,0.08967182,9863.9,0ead6a9628ed3344b9d14a15849280405adc863a,completed,clean,,base_onchain
ctx_000533,usr_000352,2026-01-25T02:38:28,withdrawal,USDT,TRON,wal_001054,wal_004133,1035.906631,33149.01,cc6388048b2937f62577938472cd31781ea7e09c,completed,clean,,base_onchain
ctx_001064,usr_000736,2026-01-25T02:39:40,deposit,USDT,TRON,wal_002206,wal_004664,693.836875,22202.78,044c46628e933e7ab3cd083b3e76556242d0e014,completed,clean,,base_onchain
ctx_001584,usr_001147,2026-01-25T02:40:07,withdrawal,BTC,BTC,wal_003440,wal_005184,0.03534683,77763.03,29befa2b63f8e3fabcde80d765856d53cf41a994,completed,clean,,base_onchain
ctx_001142,usr_000793,2026-01-25T02:57:45,deposit,BTC,BTC,wal_002378,wal_004742,0.01380978,30381.52,fec4c8c716e41a3eddaaf9bea07484fe7024991e,completed,clean,,base_onchain
ctx_000189,usr_000136,2026-01-25T03:00:29,deposit,USDT,TRON,wal_000406,wal_003789,4073.340938,130346.91,f235592698ea9bc2221cf2668edf1d9353944000,completed,clean,,base_onchain
ctx_000686,usr_000469,2026-01-25T03:07:07,withdrawal,USDT,TRON,wal_001405,wal_004286,856.100618,27395.22,0bed24e2ebcc5c06ac584691dcc5ffeb601ba21d,completed,clean,,base_onchain
ctx_000881,usr_000608,2026-01-25T03:10:11,deposit,USDT,TRON,wal_001822,wal_004481,1501.705937,48054.59,5fc0cc06cfc4582d3534086db5f0b97fabc1d66d,completed,clean,,base_onchain
ctx_000097,usr_000074,2026-01-25T03:56:31,deposit,USDT,TRON,wal_000220,wal_003697,130.744687,4183.83,06a3379903a4169f89508b7b305d015f8fd83e91,completed,clean,,base_onchain
ctx_000280,usr_000201,2026-01-25T07:19:08,deposit,BTC,BTC,wal_000602,wal_003880,0.00242798,5341.56,317a4da905e92c3d7e3ec42b3993ae94715de8b2,completed,clean,,base_onchain
ctx_000534,usr_000352,2026-01-25T07:26:17,deposit,USDT,TRON,wal_001054,wal_004134,396.421875,12685.5,81d32748a67716b10d2b8cc7350dcd3a03989b1d,completed,clean,,base_onchain
ctx_001346,usr_000958,2026-01-25T07:59:02,withdrawal,BTC,BTC,wal_002873,wal_004946,0.00054323,1195.11,ed888f1bc7d9ae0679e8427bf6ca7903005e0308,completed,clean,,base_onchain
ctx_000355,usr_000246,2026-01-25T08:15:06,deposit,BTC,BTC,wal_000737,wal_003955,0.01448831,31874.28,dab97401f437b9f2e1ae52bf8a2e36c65550cb2d,completed,clean,,base_onchain
ctx_000707,usr_000488,2026-01-25T08:38:15,deposit,USDT,TRON,wal_001462,wal_004307,268.636563,8596.37,b1e6b266f08c6b8978d7e920ded7727d00f7ce45,completed,clean,,base_onchain
ctx_001472,usr_001052,2026-01-25T09:45:27,deposit,USDT,TRON,wal_003154,wal_005072,174.060937,5569.95,8fbf27d8bf825ada3cf45b95172686c9584c239f,completed,clean,,base_onchain
ctx_001020,usr_000693,2026-01-25T10:44:36,deposit,USDT,TRON,wal_002077,wal_004620,807.673437,25845.55,a408cff809652437c70e341004e32c0d7bd4b850,completed,clean,,base_onchain
ctx_001317,usr_000940,2026-01-25T10:45:54,withdrawal,USDT,TRON,wal_002818,wal_004917,7534.413642,241101.24,6aa73d0f4820bf8e673fdd370af690b29171a342,completed,clean,,base_onchain
ctx_001190,usr_000826,2026-01-25T11:00:21,deposit,ETH,ETH,wal_002478,wal_004790,0.03832364,4215.6,9cccaf25bf8ed69e7bd2934d65f8c223e12bc4a0,completed,clean,,base_onchain
ctx_000587,usr_000397,2026-01-25T11:59:53,withdrawal,BTC,BTC,wal_001190,wal_004187,0.03337588,73426.94,4beec22d50c333267dbcde106f06a8885989b042,completed,clean,,base_onchain
ctx_001183,usr_000819,2026-01-25T12:18:21,deposit,ETH,ETH,wal_002457,wal_004783,0.11554627,12710.09,6ec5dee035b65941caf4ce698a80cd0ec689e59b,completed,clean,,base_onchain
ctx_001111,usr_000769,2026-01-25T12:36:29,withdrawal,ETH,ETH,wal_002307,wal_004711,0.01567894,1724.68,ab4b3b73b59cca851822919a494867b65052d459,completed,clean,,base_onchain
ctx_000561,usr_000379,2026-01-25T12:44:06,withdrawal,USDT,TRON,wal_001135,wal_004161,488.731714,15639.41,d5aed81570ea127a5e453e369f8dd1f39916aaaa,completed,clean,,base_onchain
ctx_001550,usr_001120,2026-01-25T13:37:22,deposit,USDT,TRON,wal_003358,wal_005150,703.433125,22509.86,67a7394493bbfa5aa8f078eedde754d238e1440a,completed,clean,,base_onchain
ctx_001164,usr_000810,2026-01-25T13:52:36,withdrawal,USDT,TRON,wal_002428,wal_004764,7166.608976,229331.49,eb83a6e6d7830e0032a05e0b195116a9854188d7,completed,clean,,base_onchain
ctx_001002,usr_000682,2026-01-25T14:04:17,deposit,USDT,TRON,wal_002044,wal_004602,10337.848125,330811.14,b0d5badee2cbf37d4b2b2e30e4041ce630b1c7c1,completed,clean,,base_onchain
ctx_000708,usr_000489,2026-01-25T14:07:29,deposit,USDT,TRON,wal_001465,wal_004308,136.296875,4361.5,2fbd1773be8fa00a19be2f443a73f7dc36f12d33,completed,clean,,base_onchain
ctx_001651,usr_001184,2026-01-25T14:13:50,withdrawal,ETH,ETH,wal_003552,wal_005251,0.01315028,1446.53,e467628c12a726f6744e9814456dd14da9f2e58b,completed,clean,,base_onchain
ctx_001115,usr_000773,2026-01-25T14:18:30,withdrawal,BTC,BTC,wal_002318,wal_004715,0.0018633,4099.26,b8b68bc94bdbac3b602895d72147b66f884150aa,completed,clean,,base_onchain
ctx_001290,usr_000920,2026-01-25T15:00:07,deposit,USDT,TRON,wal_002758,wal_004890,180.421875,5773.5,44203109aeb74c289bb858b3a5bb14a9ca849697,completed,clean,,base_onchain
ctx_001273,usr_000891,2026-01-25T15:20:24,deposit,USDT,TRON,wal_002671,wal_004873,538.660625,17237.14,34d062f00da18ebb770973c314c417e180148f86,completed,clean,,base_onchain
ctx_000254,usr_000181,2026-01-25T15:49:43,withdrawal,USDT,TRON,wal_000541,wal_003854,429.440026,13742.08,0e96f2b95a2b6c646c74c92f4a8909390e0ca773,completed,clean,,base_onchain
ctx_000172,usr_000123,2026-01-25T15:53:08,withdrawal,ETH,ETH,wal_000369,wal_003772,0.350388,38542.68,23b077824f062f90a0bba46525098e17b6c6b6f0,completed,clean,,base_onchain
