user_id,created_at,segment,risk_seed_band,kyc_level,occupation,monthly_income_twd,expected_monthly_volume_twd,declared_source_of_funds,residence_country,residence_city,nationality,activity_window,hidden_suspicious_label,observed_blacklist_label,scenario_types,evidence_tags
usr_000551,2024-11-18T14:48:42,retail_investor,clean,basic,designer,48882.0,109150.9,family_support,TW,台中市,TW,09:00-22:00,0,0,,
usr_000552,2025-11-21T07:00:25,retail_investor,clean,basic,student,49535.0,57401.96,salary,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000553,2024-11-07T15:23:44,vpn_nomad,grey,enhanced,self_employed,93096.0,238679.98,freelance_income,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000554,2025-12-14T00:13:30,cross_border,clean,basic,self_employed,61486.0,91473.08,savings,TW,台北市,TW,09:00-22:00,0,0,,
usr_000555,2024-06-01T11:07:10,salary_cycle,clean,standard,retail_worker,76029.0,108708.33,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000556,2025-08-07T21:03:21,pro_trader,clean,standard,software_engineer,367196.0,1548063.66,salary,TW,台中市,TW,08:00-23:00,0,0,,
usr_000557,2024-02-08T14:32:37,pro_trader,clean,standard,teacher,379891.0,4599667.59,freelance_income,TW,台中市,TW,08:00-23:00,0,0,,
usr_000558,2024-10-02T21:56:30,retail_investor,clean,standard,student,32956.0,55963.41,business_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000559,2025-03-25T12:37:58,salary_cycle,clean,standard,self_employed,63588.0,27022.88,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000560,2025-04-29T19:39:13,retail_investor,clean,standard,freelancer,63455.0,128756.0,freelance_income,TW,台南市,TW,09:00-22:00,1,0,blacklist_2hop_chain,late_night_withdrawal|new_device_before_cashout|two_hop_blacklist_relation
usr_000561,2025-05-21T12:35:03,dormant,clean,basic,software_engineer,28460.0,5311.93,investment,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000562,2024-12-12T15:14:07,dormant,clean,enhanced,operations,31450.0,16164.49,savings,TW,新北市,TW,09:00-20:00,0,0,,
usr_000563,2025-12-08T22:42:06,pro_trader,clean,enhanced,software_engineer,306248.0,3816803.4,business_income,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000564,2025-07-30T07:10:40,night_owl,grey,basic,student,79529.0,75974.31,savings,TW,新北市,TW,18:00-04:00,0,0,,
usr_000565,2025-10-25T17:08:07,dormant,clean,standard,driver,48935.0,23536.87,business_income,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000566,2025-03-01T16:15:09,retail_investor,clean,standard,operations,87084.0,120197.18,business_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000567,2024-02-01T17:00:45,retail_investor,clean,standard,operations,81206.0,122036.05,salary,TW,台南市,TW,09:00-22:00,0,0,,
usr_000568,2025-08-12T09:26:25,retail_investor,clean,standard,self_employed,46538.0,71571.85,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000569,2025-12-19T16:13:56,dormant,clean,basic,operations,40558.0,22494.09,family_support,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000570,2025-07-05T16:46:47,cross_border,grey,standard,retail_worker,135033.0,287669.32,family_support,TW,台北市,TW,09:00-22:00,0,0,,
usr_000571,2024-01-25T09:15:53,retail_investor,clean,standard,freelancer,92065.0,160012.28,freelance_income,TW,桃園市,TW,09:00-22:00,1,1,fan_in_hub,aggregation_hub|fan_in_cluster|late_night_cashout
usr_000572,2025-04-05T16:00:29,dormant,clean,standard,office_staff,44443.0,10216.48,savings,TW,新北市,TW,09:00-20:00,0,0,,
usr_000573,2025-01-22T12:06:20,retail_investor,clean,enhanced,operations,62294.0,120462.15,family_support,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000574,2025-03-12T21:13:28,salary_cycle,clean,enhanced,student,44604.0,55932.01,investment,TW,台北市,TW,09:00-22:00,0,0,,
usr_000575,2025-03-27T21:46:26,salary_cycle,clean,enhanced,retail_worker,69009.0,92098.7,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000576,2025-12-13T14:02:47,salary_cycle,clean,standard,retail_worker,64996.0,36089.82,family_support,TW,新北市,TW,09:00-22:00,0,0,,
usr_000577,2024-05-01T13:19:18,salary_cycle,clean,standard,designer,61779.0,32891.35,salary,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000578,2024-08-09T16:31:00,retail_investor,clean,enhanced,student,102283.0,155161.97,family_support,TW,台中市,TW,09:00-22:00,0,0,,
usr_000579,2025-01-22T16:53:38,cross_border,clean,standard,retail_worker,104732.0,241585.91,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000580,2025-02-01T14:21:34,dormant,clean,standard,software_engineer,49430.0,8625.1,freelance_income,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000581,2025-07-29T16:35:05,salary_cycle,clean,standard,driver,45853.0,57254.36,family_support,TW,台中市,TW,09:00-22:00,0,0,,
usr_000582,2025-11-06T01:01:17,pro_trader,clean,standard,driver,393549.0,2394098.12,savings,JP,Tokyo,JP,08:00-23:00,0,0,,
usr_000583,2024-12-15T14:01:55,retail_investor,clean,standard,operations,94932.0,173882.5,investment,TW,台北市,TW,09:00-22:00,0,0,,
usr_000584,2024-06-07T14:43:10,retail_investor,clean,standard,software_engineer,38019.0,65431.64,family_support,TW,新北市,TW,09:00-22:00,0,0,,
usr_000585,2024-09-22T17:57:07,retail_investor,clean,basic,software_engineer,32667.0,42684.05,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000586,2025-04-21T11:30:01,salary_cycle,clean,enhanced,sales,84308.0,84755.3,freelance_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000587,2024-11-08T14:05:54,retail_investor,clean,standard,self_employed,101830.0,198330.79,family_support,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000588,2024-02-13T10:53:39,retail_investor,clean,standard,freelancer,47044.0,100177.39,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000589,2025-10-10T17:32:18,retail_investor,clean,standard,software_engineer,88201.0,111540.31,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000590,2025-03-19T15:51:20,retail_investor,clean,enhanced,self_employed,76813.0,152652.77,investment,TW,台中市,TW,09:00-22:00,0,0,,
usr_000591,2025-04-16T02:01:58,pro_trader,clean,standard,retail_worker,357354.0,2502601.71,freelance_income,TW,新竹市,TW,08:00-23:00,0,0,,
usr_000592,2025-05-16T22:05:50,retail_investor,clean,standard,self_employed,26255.0,51029.24,freelance_income,AE,Dubai,AE,09:00-22:00,0,0,,
usr_000593,2025-09-08T12:53:49,night_owl,grey,standard,software_engineer,83481.0,145278.5,salary,TW,高雄市,TW,18:00-04:00,1,0,shared_device_ring,quick_in_out|shared_bank_account|shared_device|shared_ip
usr_000594,2024-07-16T09:51:45,night_owl,clean,standard,driver,59135.0,48083.18,savings,TW,台南市,TW,18:00-04:00,0,0,,
usr_000595,2025-10-16T17:17:36,retail_investor,clean,standard,operations,89597.0,209447.58,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000596,2024-03-08T08:56:33,salary_cycle,clean,standard,freelancer,72074.0,86965.26,savings,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000597,2025-03-14T16:03:54,pro_trader,clean,standard,office_staff,399414.0,4297304.04,business_income,JP,Tokyo,JP,08:00-23:00,0,0,,
usr_000598,2024-02-19T14:34:28,retail_investor,clean,standard,office_staff,92933.0,148060.62,salary,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000599,2024-03-18T19:10:21,retail_investor,clean,enhanced,freelancer,99949.0,217193.57,salary,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000600,2024-09-14T14:15:21,retail_investor,clean,standard,software_engineer,81616.0,177408.73,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000601,2025-08-16T07:58:02,night_owl,grey,standard,sales,80839.0,132571.97,investment,TW,宜蘭縣,TW,18:00-04:00,0,0,,
usr_000602,2024-03-09T07:35:03,dormant,clean,standard,freelancer,24063.0,13464.64,business_income,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000603,2025-04-10T17:27:56,salary_cycle,clean,standard,teacher,61942.0,42104.11,family_support,TW,台北市,TW,09:00-22:00,0,0,,
usr_000604,2024-04-21T07:37:50,salary_cycle,clean,standard,driver,79287.0,106206.12,family_support,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000605,2024-03-03T10:32:41,retail_investor,clean,standard,office_staff,88097.0,179000.7,investment,TW,台北市,TW,09:00-22:00,0,0,,
usr_000606,2025-08-24T12:03:15,retail_investor,clean,standard,operations,65458.0,119504.06,family_support,GB,London,GB,09:00-22:00,0,0,,
usr_000607,2024-12-16T14:44:44,salary_cycle,clean,standard,designer,47806.0,75142.09,family_support,TW,新北市,TW,09:00-22:00,0,0,,
usr_000608,2024-04-18T17:58:02,cross_border,clean,standard,designer,124199.0,424145.7,savings,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000609,2025-01-20T12:52:00,dormant,clean,standard,office_staff,50574.0,20834.47,salary,TW,台南市,TW,09:00-20:00,0,0,,
usr_000610,2024-02-15T01:12:18,retail_investor,clean,standard,retail_worker,40098.0,41785.46,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000611,2024-04-14T08:24:41,retail_investor,clean,standard,student,97680.0,118987.84,investment,TW,台中市,TW,09:00-22:00,0,0,,
usr_000612,2025-03-21T18:07:09,salary_cycle,clean,standard,retail_worker,59224.0,81218.92,savings,GB,London,GB,09:00-22:00,0,0,,
usr_000613,2025-09-23T17:34:18,dormant,clean,enhanced,retail_worker,40837.0,16325.59,investment,TW,台北市,TW,09:00-20:00,0,0,,
usr_000614,2024-08-03T21:50:42,salary_cycle,clean,enhanced,teacher,53354.0,77225.74,salary,US,Los Angeles,US,09:00-22:00,0,0,,
usr_000615,2025-06-23T23:31:30,dormant,clean,standard,freelancer,53368.0,15323.72,family_support,TW,台南市,TW,09:00-20:00,0,0,,
usr_000616,2025-01-22T17:23:16,retail_investor,clean,standard,operations,51607.0,80947.44,salary,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000617,2025-03-13T14:26:23,retail_investor,clean,standard,designer,93002.0,129986.8,investment,TW,台南市,TW,09:00-22:00,0,0,,
usr_000618,2024-10-29T22:34:41,retail_investor,clean,standard,student,82892.0,99258.5,investment,TW,新北市,TW,09:00-22:00,0,0,,
usr_000619,2024-09-14T17:49:43,retail_investor,clean,standard,freelancer,72216.0,62472.5,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000620,2025-02-20T23:00:30,pro_trader,clean,standard,self_employed,256910.0,1051756.83,family_support,TW,高雄市,TW,08:00-23:00,0,0,,
usr_000621,2025-04-18T11:20:54,cross_border,clean,standard,driver,79829.0,137459.99,business_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000622,2024-11-09T00:31:51,retail_investor,clean,basic,self_employed,83978.0,188950.92,investment,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000623,2024-11-30T15:50:02,salary_cycle,clean,enhanced,retail_worker,79942.0,104176.53,savings,TW,台中市,TW,09:00-22:00,0,0,,
usr_000624,2024-04-22T14:40:57,pro_trader,clean,basic,freelancer,227062.0,3277780.62,salary,TW,宜蘭縣,TW,08:00-23:00,0,0,,
usr_000625,2024-07-23T10:18:13,dormant,clean,standard,driver,31641.0,3671.29,investment,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000626,2025-02-05T07:08:34,salary_cycle,clean,basic,sales,59159.0,60474.58,business_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000627,2024-06-12T13:37:12,retail_investor,clean,standard,operations,52063.0,53150.33,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000628,2025-06-23T15:56:31,retail_investor,clean,standard,designer,25975.0,64543.84,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000629,2025-02-05T17:54:11,dormant,clean,enhanced,sales,38868.0,16446.98,savings,TW,台中市,TW,09:00-20:00,0,0,,
usr_000630,2024-09-03T19:17:56,salary_cycle,clean,standard,self_employed,78193.0,48490.07,family_support,TW,台北市,TW,09:00-22:00,0,0,,
usr_000631,2025-01-13T07:32:49,dormant,clean,standard,office_staff,34238.0,18980.46,business_income,TW,新北市,TW,09:00-20:00,0,0,,
usr_000632,2025-01-26T14:54:12,retail_investor,clean,basic,sales,91330.0,79994.1,salary,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000633,2024-03-26T12:45:28,retail_investor,clean,standard,retail_worker,42888.0,58159.89,business_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000634,2025-07-02T19:04:42,cross_border,clean,standard,software_engineer,72359.0,226378.06,freelance_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000635,2025-03-29T23:51:33,salary_cycle,clean,basic,self_employed,46661.0,30796.58,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000636,2024-07-26T20:58:15,retail_investor,clean,standard,driver,65412.0,101701.1,salary,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000637,2024-04-09T23:10:46,retail_investor,clean,standard,retail_worker,26908.0,36947.33,salary,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000638,2025-03-15T08:06:22,cross_border,clean,standard,office_staff,92294.0,230063.51,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000639,2025-10-28T11:04:56,salary_cycle,clean,standard,driver,35785.0,31026.45,business_income,TW,台中市,TW,09:00-22:00,0,0,,
usr_000640,2024-06-25T11:38:20,pro_trader,clean,enhanced,self_employed,173379.0,2052433.24,freelance_income,GB,London,GB,08:00-23:00,0,0,,
usr_000641,2025-05-09T07:38:58,retail_investor,clean,standard,teacher,108277.0,226831.4,business_income,AE,Dubai,AE,09:00-22:00,0,0,,
usr_000642,2024-11-13T14:48:15,salary_cycle,clean,standard,teacher,81178.0,128752.94,salary,TW,新北市,TW,09:00-22:00,0,0,,
usr_000643,2025-09-05T03:47:56,retail_investor,clean,standard,office_staff,63877.0,73038.24,savings,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000644,2024-01-26T16:21:21,salary_cycle,clean,enhanced,driver,84839.0,37967.91,savings,TW,台中市,TW,09:00-22:00,1,0,blacklist_2hop_chain,late_night_withdrawal|new_device_before_cashout|two_hop_blacklist_relation
usr_000645,2025-09-15T22:20:11,night_owl,grey,enhanced,designer,73581.0,160680.8,freelance_income,TW,新竹市,TW,18:00-04:00,0,0,,
usr_000646,2024-05-09T08:15:32,cross_border,clean,basic,student,59173.0,200798.89,business_income,HK,Hong Kong,HK,09:00-22:00,0,0,,
usr_000647,2025-08-14T16:12:17,vpn_nomad,grey,basic,designer,65891.0,94940.03,salary,TW,台中市,TW,08:00-23:00,0,0,,
usr_000648,2025-05-09T10:27:54,retail_investor,clean,standard,student,86697.0,134409.77,investment,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000649,2025-07-30T11:21:08,salary_cycle,clean,standard,designer,46514.0,32966.8,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000650,2025-02-09T02:24:31,retail_investor,clean,standard,freelancer,90627.0,185026.5,freelance_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000651,2024-07-18T20:49:58,salary_cycle,clean,basic,office_staff,37544.0,59731.26,family_support,HK,Hong Kong,HK,09:00-22:00,0,0,,
usr_000652,2024-09-10T11:58:52,salary_cycle,clean,standard,office_staff,59129.0,73068.45,freelance_income,AE,Dubai,AE,09:00-22:00,0,0,,
usr_000653,2024-09-11T16:53:10,dormant,clean,standard,software_engineer,29691.0,6848.68,salary,TW,台中市,TW,09:00-20:00,0,0,,
usr_000654,2024-07-13T19:53:27,salary_cycle,clean,standard,freelancer,60188.0,52796.93,freelance_income,GB,London,GB,09:00-22:00,0,0,,
usr_000655,2024-04-22T17:51:22,salary_cycle,clean,enhanced,retail_worker,83099.0,74284.75,investment,TW,新北市,TW,09:00-22:00,0,0,,
usr_000656,2024-01-03T10:33:26,night_owl,clean,basic,self_employed,56081.0,99746.37,investment,TW,宜蘭縣,TW,18:00-04:00,0,0,,
usr_000657,2025-04-07T12:11:12,retail_investor,clean,basic,software_engineer,74106.0,82767.51,freelance_income,TW,新北市,TW,09:00-22:00,0,0,,
usr_000658,2024-03-23T14:07:17,retail_investor,clean,enhanced,student,78581.0,121740.97,investment,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000659,2025-11-13T11:06:13,salary_cycle,clean,basic,operations,79092.0,103819.35,salary,TW,台北市,TW,09:00-22:00,0,0,,
usr_000660,2024-11-19T20:42:25,night_owl,clean,standard,sales,61013.0,113464.43,family_support,TW,台南市,TW,18:00-04:00,0,0,,
usr_000661,2024-01-28T17:33:17,cross_border,clean,enhanced,driver,63130.0,76203.89,investment,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000662,2024-01-19T17:02:51,salary_cycle,clean,enhanced,office_staff,78268.0,48958.35,freelance_income,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000663,2025-11-06T18:46:24,salary_cycle,clean,enhanced,freelancer,61225.0,78799.36,family_support,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000664,2024-03-31T16:35:55,cross_border,clean,standard,designer,124959.0,375524.6,savings,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000665,2024-04-19T16:01:10,vpn_nomad,grey,standard,office_staff,110866.0,158940.04,business_income,TW,新北市,TW,08:00-23:00,0,0,,
usr_000666,2025-07-02T14:05:50,retail_investor,clean,enhanced,office_staff,58767.0,113542.87,savings,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000667,2024-08-27T11:18:05,salary_cycle,clean,standard,student,59707.0,89094.82,salary,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000668,2025-08-14T20:03:37,dormant,clean,basic,operations,27609.0,10668.66,savings,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000669,2025-06-17T22:14:06,pro_trader,clean,enhanced,sales,287584.0,3590224.52,salary,HK,Hong Kong,HK,08:00-23:00,0,0,,
usr_000670,2024-05-30T23:02:38,retail_investor,clean,standard,office_staff,63905.0,142077.96,investment,TW,台中市,TW,09:00-22:00,0,0,,
usr_000671,2024-03-02T02:09:52,retail_investor,clean,enhanced,driver,100231.0,161680.69,freelance_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000672,2024-11-03T01:01:35,dormant,clean,enhanced,sales,23444.0,13165.66,investment,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000673,2025-12-19T21:06:08,pro_trader,clean,standard,office_staff,325186.0,2699594.68,family_support,TW,新竹市,TW,08:00-23:00,0,0,,
usr_000674,2025-12-14T12:13:13,cross_border,clean,standard,driver,143007.0,271623.24,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000675,2025-03-14T19:59:03,retail_investor,clean,enhanced,student,100455.0,97773.99,investment,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000676,2025-10-05T19:02:07,night_owl,clean,standard,driver,37690.0,81877.28,business_income,TW,桃園市,TW,18:00-04:00,0,0,,
usr_000677,2025-04-20T23:24:17,dormant,clean,standard,self_employed,31304.0,13347.98,freelance_income,TW,新北市,TW,09:00-20:00,0,0,,
usr_000678,2024-01-25T15:30:17,retail_investor,clean,standard,student,40286.0,37888.29,family_support,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000679,2024-03-07T22:11:25,salary_cycle,clean,standard,software_engineer,77244.0,96036.26,business_income,TW,台南市,TW,09:00-22:00,0,0,,
usr_000680,2025-11-06T19:55:38,retail_investor,clean,enhanced,retail_worker,101640.0,174441.58,salary,TW,新竹市,TW,09:00-22:00,1,0,blacklist_2hop_chain,late_night_withdrawal|new_device_before_cashout|two_hop_blacklist_relation
usr_000681,2025-07-30T17:02:05,cross_border,clean,standard,student,66127.0,85305.77,family_support,TW,新北市,TW,09:00-22:00,0,0,,
usr_000682,2024-02-18T04:57:50,pro_trader,clean,enhanced,freelancer,209969.0,1816980.31,freelance_income,TW,台中市,TW,08:00-23:00,0,0,,
usr_000683,2025-09-13T12:44:06,retail_investor,clean,standard,self_employed,89283.0,176929.67,salary,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000684,2025-08-29T12:46:39,retail_investor,clean,standard,sales,64283.0,144980.33,salary,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000685,2025-12-13T08:04:40,retail_investor,clean,basic,freelancer,46406.0,68685.56,freelance_income,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000686,2024-06-07T17:27:24,dormant,clean,enhanced,software_engineer,56938.0,24406.99,family_support,TW,高雄市,TW,09:00-20:00,0,0,,
usr_000687,2025-01-07T20:09:55,retail_investor,clean,standard,driver,94660.0,93427.83,investment,TW,新北市,TW,09:00-22:00,0,0,,
usr_000688,2025-06-24T20:37:52,retail_investor,clean,basic,designer,54127.0,78141.8,salary,HK,Hong Kong,HK,09:00-22:00,0,0,,
usr_000689,2024-11-22T03:11:22,dormant,clean,standard,self_employed,38480.0,14459.67,family_support,HK,Hong Kong,HK,09:00-20:00,0,0,,
usr_000690,2024-05-27T16:17:03,vpn_nomad,grey,standard,self_employed,56721.0,83170.56,investment,TW,桃園市,TW,08:00-23:00,0,0,,
usr_000691,2025-05-30T14:33:45,dormant,clean,standard,driver,47410.0,21495.38,investment,US,Los Angeles,US,09:00-20:00,0,0,,
usr_000692,2024-09-03T01:36:03,night_owl,clean,enhanced,student,56641.0,106417.66,freelance_income,TW,新北市,TW,18:00-04:00,0,0,,
usr_000693,2025-05-07T16:43:56,cross_border,clean,standard,operations,51401.0,175430.72,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000694,2024-09-08T04:43:38,retail_investor,clean,standard,software_engineer,49927.0,117253.9,family_support,TW,台南市,TW,09:00-22:00,0,0,,
usr_000695,2025-06-11T11:27:31,dormant,clean,basic,sales,40085.45,29973.1,savings,TW,桃園市,TW,09:00-20:00,1,0,fan_in_hub,fan_out_to_shared_cluster|kyc_volume_mismatch|short_dwell_time
usr_000696,2024-11-03T13:13:00,retail_investor,clean,enhanced,self_employed,57737.0,127825.96,family_support,TW,台中市,TW,09:00-22:00,0,0,,
usr_000697,2025-05-15T07:39:29,night_owl,grey,enhanced,office_staff,72137.0,109773.8,investment,GB,London,GB,18:00-04:00,0,0,,
usr_000698,2024-03-28T12:26:07,retail_investor,clean,basic,designer,49400.0,73285.68,salary,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000699,2024-10-03T10:42:53,retail_investor,clean,standard,designer,76820.0,110338.57,savings,GB,London,GB,09:00-22:00,0,0,,
usr_000700,2024-10-19T10:26:47,dormant,clean,enhanced,office_staff,20380.0,5698.62,salary,TW,新竹市,TW,09:00-20:00,0,0,,
usr_000701,2025-11-30T20:48:48,night_owl,clean,basic,sales,73597.0,160154.45,family_support,TW,宜蘭縣,TW,18:00-04:00,0,0,,
usr_000702,2025-12-02T16:53:21,retail_investor,clean,basic,sales,39139.0,84055.39,family_support,TW,台北市,TW,09:00-22:00,0,0,,
usr_000703,2025-06-08T13:49:07,salary_cycle,clean,basic,freelancer,53970.0,39865.91,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000704,2024-08-23T10:02:17,retail_investor,clean,standard,driver,38508.0,76705.87,savings,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000705,2024-08-16T14:03:32,cross_border,grey,standard,sales,61919.0,197398.1,freelance_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000706,2024-02-19T11:03:42,retail_investor,clean,standard,office_staff,72654.0,92775.17,savings,TW,台南市,TW,09:00-22:00,0,0,,
usr_000707,2024-12-09T11:42:00,retail_investor,clean,standard,self_employed,104498.0,101498.37,family_support,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000708,2025-10-28T15:24:05,retail_investor,clean,standard,student,72367.0,149291.99,savings,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000709,2024-11-05T19:34:46,retail_investor,clean,standard,retail_worker,49960.0,56353.72,salary,TW,台南市,TW,09:00-22:00,0,0,,
usr_000710,2025-01-10T16:07:58,salary_cycle,clean,enhanced,sales,81635.0,57391.9,salary,TW,台南市,TW,09:00-22:00,0,0,,
usr_000711,2024-10-24T07:50:44,salary_cycle,clean,basic,driver,68021.0,91764.56,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000712,2025-07-30T21:38:17,salary_cycle,clean,enhanced,driver,69895.0,100949.83,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000713,2025-05-31T22:16:19,salary_cycle,clean,enhanced,driver,73804.0,91226.62,investment,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000714,2024-10-12T20:55:50,salary_cycle,clean,standard,software_engineer,46213.0,30903.34,freelance_income,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000715,2024-03-27T04:16:46,salary_cycle,clean,standard,retail_worker,35091.0,41350.34,business_income,SG,Singapore,SG,09:00-22:00,0,0,,
usr_000716,2024-06-30T11:34:42,retail_investor,clean,basic,teacher,32505.0,60593.35,salary,TW,台中市,TW,09:00-22:00,0,0,,
usr_000717,2024-08-14T12:37:40,night_owl,clean,standard,sales,46865.0,94575.26,savings,TW,宜蘭縣,TW,18:00-04:00,0,0,,
usr_000718,2025-04-16T17:11:12,dormant,clean,enhanced,teacher,48436.0,13771.32,business_income,TW,桃園市,TW,09:00-20:00,0,0,,
usr_000719,2024-03-13T10:15:29,salary_cycle,clean,enhanced,self_employed,36379.0,28091.58,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000720,2025-10-22T01:15:49,dormant,clean,standard,student,20772.0,8343.01,investment,TW,台北市,TW,09:00-20:00,0,0,,
usr_000721,2025-12-26T08:30:48,dormant,clean,basic,teacher,20615.0,11932.14,business_income,TW,台南市,TW,09:00-20:00,0,0,,
usr_000722,2024-01-23T18:34:18,retail_investor,clean,basic,student,87771.0,93271.84,family_support,TW,新北市,TW,09:00-22:00,0,0,,
usr_000723,2024-08-20T23:24:43,retail_investor,clean,standard,student,54401.0,45740.44,business_income,TW,台中市,TW,09:00-22:00,0,0,,
usr_000724,2024-02-15T12:27:33,retail_investor,clean,standard,office_staff,61937.0,87171.59,family_support,TW,新北市,TW,09:00-22:00,0,0,,
usr_000725,2025-05-27T20:51:58,retail_investor,clean,standard,student,64526.0,120153.16,salary,TW,台中市,TW,09:00-22:00,0,0,,
usr_000726,2024-03-10T10:46:17,dormant,clean,standard,retail_worker,29606.0,7701.35,salary,TW,宜蘭縣,TW,09:00-20:00,0,0,,
usr_000727,2025-09-09T20:08:51,retail_investor,clean,standard,self_employed,75465.0,105608.35,savings,TW,高雄市,TW,09:00-22:00,0,0,,
usr_000728,2024-03-27T14:33:36,vpn_nomad,grey,standard,driver,110614.0,216890.51,freelance_income,TW,高雄市,TW,08:00-23:00,0,0,,
usr_000729,2024-04-23T09:23:54,retail_investor,clean,basic,retail_worker,51644.0,128574.92,investment,TW,桃園市,TW,09:00-22:00,0,0,,
usr_000730,2024-02-28T18:44:45,cross_border,clean,enhanced,retail_worker,122286.0,420075.04,business_income,TW,新竹市,TW,09:00-22:00,0,0,,
usr_000731,2025-05-04T19:01:09,dormant,clean,standard,office_staff,47833.0,13672.69,savings,TW,新北市,TW,09:00-20:00,0,0,,
usr_000732,2024-05-24T23:19:30,retail_investor,clean,standard,sales,99603.0,220403.07,freelance_income,TW,宜蘭縣,TW,09:00-22:00,0,0,,
usr_000733,2025-09-11T22:10:00,dormant,clean,basic,sales,20865.0,5078.22,business_income,JP,Tokyo,JP,09:00-20:00,0,0,,
usr_000734,2025-03-10T02:05:33,salary_cycle,clean,standard,sales,89363.0,63417.81,savings,TW,新竹市,TW,09:00-22:00,0,0,,
