edge_id,occurred_at,src_type,src_id,relation_type,dst_type,dst_id,amount_twd_equiv,asset,scenario_id
edge_002069,2026-01-24T03:26:26,user,usr_000090,LOGGED_IN_FROM_IP,ip,ip::192.201.123.72,,,
edge_002729,2026-01-24T03:46:01,user,usr_000130,LOGGED_IN_FROM_IP,ip,ip::204.3.89.160,,,
edge_002706,2026-01-24T04:18:05,user,usr_000129,LOGGED_IN_FROM_IP,ip,ip::89.65.207.247,,,
edge_004013,2026-01-24T04:19:17,wallet,wal_000838,CRYPTO_DEPOSIT_TO,user,usr_000161,3978.24,BTC,
edge_001940,2026-01-24T04:26:55,user,usr_000082,LOGGED_IN_FROM_IP,ip,ip::33.105.161.253,,,
edge_004939,2026-01-24T04:34:42,user,usr_000178,FIAT_WITHDRAW_TO,bank_account,bank_000249,2000.0,TWD,
edge_001941,2026-01-24T04:35:30,user,usr_000082,LOGGED_IN_FROM_IP,ip,ip::33.105.21.251,,,
edge_002443,2026-01-24T04:37:06,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.136.88,,,
edge_002044,2026-01-24T07:09:59,user,usr_000089,LOGGED_IN_FROM_IP,ip,ip::190.190.50.131,,,
edge_004897,2026-01-24T07:22:50,bank_account,bank_000239,FIAT_DEPOSIT_TO,user,usr_000171,14576.41,TWD,
edge_003306,2026-01-24T07:31:15,user,usr_000171,LOGGED_IN_FROM_IP,ip,ip::16.17.72.37,,,
edge_004020,2026-01-24T07:32:05,user,usr_000165,CRYPTO_WITHDRAW_TO,wallet,wal_000845,1235.41,BTC,
edge_002022,2026-01-24T07:32:33,user,usr_000088,LOGGED_IN_FROM_IP,ip,ip::107.48.202.179,,,
edge_001139,2026-01-24T07:40:30,user,usr_000031,LOGGED_IN_FROM_IP,ip,ip::76.65.123.106,,,
edge_004547,2026-01-24T07:46:02,bank_account,bank_000138,FIAT_DEPOSIT_TO,user,usr_000096,117064.87,TWD,
edge_003325,2026-01-24T07:48:59,user,usr_000172,LOGGED_IN_FROM_IP,ip,ip::56.233.71.174,,,
edge_001422,2026-01-24T07:56:14,user,usr_000049,LOGGED_IN_FROM_IP,ip,ip::63.156.51.119,,,
edge_004943,2026-01-24T07:59:57,bank_account,bank_000250,FIAT_DEPOSIT_TO,user,usr_000179,4686.54,TWD,
edge_001158,2026-01-24T08:38:38,user,usr_000032,LOGGED_IN_FROM_IP,ip,ip::202.164.231.71,,,
edge_003871,2026-01-24T08:53:19,user,usr_000058,CRYPTO_WITHDRAW_TO,wallet,wal_000696,86486.3,USDT,
edge_004259,2026-01-24T09:22:07,bank_account,bank_000049,FIAT_DEPOSIT_TO,user,usr_000035,5903.36,TWD,
edge_003536,2026-01-24T09:40:37,user,usr_000186,LOGGED_IN_FROM_IP,ip,ip::97.143.242.201,,,
edge_003848,2026-01-24T09:49:09,user,usr_000036,CRYPTO_WITHDRAW_TO,wallet,wal_000673,1490.34,USDT,
edge_001251,2026-01-24T09:54:32,user,usr_000038,LOGGED_IN_FROM_IP,ip,ip::107.31.147.54,,,
edge_004570,2026-01-24T10:02:05,bank_account,bank_000145,FIAT_DEPOSIT_TO,user,usr_000101,12555.66,TWD,
edge_004842,2026-01-24T10:11:34,bank_account,bank_000221,FIAT_DEPOSIT_TO,user,usr_000159,7350.56,TWD,
edge_004522,2026-01-24T10:20:34,user,usr_000092,FIAT_WITHDRAW_TO,bank_account,bank_000131,45425.49,TWD,
edge_001043,2026-01-24T10:31:57,user,usr_000025,LOGGED_IN_FROM_IP,ip,ip::142.75.77.254,,,
edge_002128,2026-01-24T11:00:08,user,usr_000093,LOGGED_IN_FROM_IP,ip,ip::120.141.183.110,,,
edge_000639,2026-01-24T11:02:54,user,usr_000002,LOGGED_IN_FROM_IP,ip,ip::118.63.52.129,,,
edge_003859,2026-01-24T11:06:30,user,usr_000046,CRYPTO_WITHDRAW_TO,wallet,wal_000684,559.89,ETH,
edge_003425,2026-01-24T11:17:10,user,usr_000176,LOGGED_IN_FROM_IP,ip,ip::136.21.119.161,,,
edge_004026,2026-01-24T11:22:30,user,usr_000167,CRYPTO_WITHDRAW_TO,wallet,wal_000851,19278.41,USDT,
edge_003404,2026-01-24T11:27:02,user,usr_000175,LOGGED_IN_FROM_IP,ip,ip::24.207.193.26,,,
edge_003821,2026-01-24T11:35:51,wallet,wal_000646,CRYPTO_DEPOSIT_TO,user,usr_000019,8323.76,USDT,
edge_001271,2026-01-24T11:39:52,user,usr_000039,LOGGED_IN_FROM_IP,ip,ip::138.112.212.254,,,
edge_004071,2026-01-24T11:46:54,wallet,wal_000896,CRYPTO_DEPOSIT_TO,user,usr_000189,486081.6,BTC,
edge_002707,2026-01-24T11:47:39,user,usr_000129,LOGGED_IN_FROM_IP,ip,ip::89.65.233.61,,,
edge_004768,2026-01-24T11:50:24,user,usr_000140,FIAT_WITHDRAW_TO,bank_account,bank_000197,17293.84,TWD,
edge_003037,2026-01-24T11:50:52,user,usr_000153,LOGGED_IN_FROM_IP,ip,ip::93.120.38.72,,,
edge_003388,2026-01-24T11:52:22,user,usr_000174,LOGGED_IN_FROM_IP,ip,ip::69.203.70.98,,,
edge_002372,2026-01-24T12:02:40,user,usr_000107,LOGGED_IN_FROM_IP,ip,ip::47.109.195.183,,,
edge_004187,2026-01-24T12:06:30,user,usr_000017,FIAT_WITHDRAW_TO,bank_account,bank_000025,100.0,TWD,
edge_000972,2026-01-24T12:20:47,user,usr_000020,LOGGED_IN_FROM_IP,ip,ip::169.161.190.120,,,
edge_004957,2026-01-24T12:21:52,bank_account,bank_000254,FIAT_DEPOSIT_TO,user,usr_000182,6592.99,TWD,
edge_002925,2026-01-24T12:24:32,user,usr_000145,LOGGED_IN_FROM_IP,ip,ip::90.140.118.128,,,
edge_004973,2026-01-24T12:27:29,user,usr_000186,FIAT_WITHDRAW_TO,bank_account,bank_000261,7835.52,TWD,
edge_001423,2026-01-24T12:30:12,user,usr_000049,LOGGED_IN_FROM_IP,ip,ip::63.156.42.55,,,
edge_002070,2026-01-24T12:37:27,user,usr_000090,LOGGED_IN_FROM_IP,ip,ip::204.196.241.182,,,
edge_003792,2026-01-24T12:41:13,user,usr_000004,CRYPTO_WITHDRAW_TO,wallet,wal_000617,24013.02,USDT,
edge_001119,2026-01-24T13:06:02,user,usr_000030,LOGGED_IN_FROM_IP,ip,ip::72.230.107.24,,,
edge_004408,2026-01-24T13:09:42,bank_account,bank_000095,FIAT_DEPOSIT_TO,user,usr_000067,601756.86,TWD,
edge_004140,2026-01-24T13:11:04,bank_account,bank_000010,FIAT_DEPOSIT_TO,user,usr_000007,458383.84,TWD,
edge_004012,2026-01-24T13:17:14,user,usr_000160,CRYPTO_WITHDRAW_TO,wallet,wal_000837,1430.34,USDT,
edge_002444,2026-01-24T13:27:25,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.48.231,,,
edge_002571,2026-01-24T13:29:09,user,usr_000120,LOGGED_IN_FROM_IP,ip,ip::48.254.198.175,,,
edge_002839,2026-01-24T13:43:30,user,usr_000138,LOGGED_IN_FROM_IP,ip,ip::212.60.220.21,,,
edge_002539,2026-01-24T13:49:06,user,usr_000118,LOGGED_IN_FROM_IP,ip,ip::199.234.41.67,,,
edge_003440,2026-01-24T13:55:27,user,usr_000177,LOGGED_IN_FROM_IP,ip,ip::54.73.215.181,,,
edge_001785,2026-01-24T14:03:47,user,usr_000072,LOGGED_IN_FROM_IP,ip,ip::174.80.237.128,,,
edge_003145,2026-01-24T14:06:43,user,usr_000162,LOGGED_IN_FROM_IP,ip,ip::132.144.58.227,,,
edge_003897,2026-01-24T14:09:01,user,usr_000077,CRYPTO_WITHDRAW_TO,wallet,wal_000722,252570.57,ETH,
edge_004054,2026-01-24T14:15:18,wallet,wal_000879,CRYPTO_DEPOSIT_TO,user,usr_000186,11289.51,USDT,
edge_001446,2026-01-24T14:19:10,user,usr_000051,LOGGED_IN_FROM_IP,ip,ip::76.116.123.108,,,
edge_001786,2026-01-24T14:30:26,user,usr_000072,LOGGED_IN_FROM_IP,ip,ip::174.80.64.56,,,
edge_002071,2026-01-24T14:35:14,user,usr_000090,LOGGED_IN_FROM_IP,ip,ip::154.159.8.25,,,
edge_003872,2026-01-24T14:47:11,wallet,wal_000697,CRYPTO_DEPOSIT_TO,user,usr_000058,24155.41,BTC,
edge_002832,2026-01-24T15:05:17,user,usr_000137,LOGGED_IN_FROM_IP,ip,ip::187.187.17.132,,,
edge_004048,2026-01-24T15:12:53,wallet,wal_000873,CRYPTO_DEPOSIT_TO,user,usr_000182,5889.97,ETH,
edge_004759,2026-01-24T15:17:02,bank_account,bank_000195,FIAT_DEPOSIT_TO,user,usr_000139,2436.37,TWD,
edge_001956,2026-01-24T15:18:44,user,usr_000083,LOGGED_IN_FROM_IP,ip,ip::139.128.115.132,,,
edge_003861,2026-01-24T15:30:09,wallet,wal_000686,CRYPTO_DEPOSIT_TO,user,usr_000048,11117.39,BTC,
edge_001586,2026-01-24T16:07:38,user,usr_000061,LOGGED_IN_FROM_IP,ip,ip::212.0.111.76,,,
edge_003060,2026-01-24T16:20:12,user,usr_000154,LOGGED_IN_FROM_IP,ip,ip::35.244.238.249,,,
edge_003840,2026-01-24T16:33:36,user,usr_000033,CRYPTO_WITHDRAW_TO,wallet,wal_000665,8132.81,USDT,
edge_001330,2026-01-24T16:48:38,user,usr_000043,LOGGED_IN_FROM_IP,ip,ip::184.58.104.183,,,
edge_002206,2026-01-24T16:48:46,user,usr_000097,LOGGED_IN_FROM_IP,ip,ip::221.160.34.16,,,
edge_001272,2026-01-24T17:05:01,user,usr_000039,LOGGED_IN_FROM_IP,ip,ip::138.112.85.200,,,
edge_003146,2026-01-24T17:15:30,user,usr_000162,LOGGED_IN_FROM_IP,ip,ip::129.148.8.127,,,
edge_004889,2026-01-24T17:18:47,bank_account,bank_000236,FIAT_DEPOSIT_TO,user,usr_000169,16666.41,TWD,
edge_002343,2026-01-24T17:24:59,user,usr_000105,LOGGED_IN_FROM_IP,ip,ip::99.145.12.96,,,
edge_003873,2026-01-24T17:27:56,user,usr_000058,CRYPTO_WITHDRAW_TO,wallet,wal_000698,23951.5,USDT,
edge_002551,2026-01-24T17:31:57,user,usr_000119,LOGGED_IN_FROM_IP,ip,ip::193.97.174.30,,,
edge_001219,2026-01-24T17:34:27,user,usr_000036,LOGGED_IN_FROM_IP,ip,ip::41.243.66.77,,,
edge_002480,2026-01-24T17:39:39,user,usr_000113,LOGGED_IN_FROM_IP,ip,ip::179.71.171.58,,,
edge_003248,2026-01-24T17:46:33,user,usr_000166,LOGGED_IN_FROM_IP,ip,ip::173.20.96.93,,,
edge_001860,2026-01-24T17:48:08,user,usr_000077,LOGGED_IN_FROM_IP,ip,ip::217.187.21.72,,,
edge_004777,2026-01-24T17:48:08,bank_account,bank_000200,FIAT_DEPOSIT_TO,user,usr_000143,4670.49,TWD,
edge_002676,2026-01-24T17:54:06,user,usr_000128,LOGGED_IN_FROM_IP,ip,ip::80.203.188.133,,,
edge_003038,2026-01-24T18:00:38,user,usr_000153,LOGGED_IN_FROM_IP,ip,ip::93.120.138.235,,,
edge_002591,2026-01-24T18:05:46,user,usr_000122,LOGGED_IN_FROM_IP,ip,ip::112.140.187.243,,,
edge_001424,2026-01-24T18:16:21,user,usr_000049,LOGGED_IN_FROM_IP,ip,ip::63.156.206.57,,,
edge_003697,2026-01-24T18:33:26,user,usr_000193,LOGGED_IN_FROM_IP,ip,ip::166.55.208.233,,,
edge_001923,2026-01-24T18:50:19,user,usr_000081,LOGGED_IN_FROM_IP,ip,ip::16.203.145.188,,,
edge_003895,2026-01-24T19:14:15,user,usr_000074,CRYPTO_WITHDRAW_TO,wallet,wal_000720,2043.47,USDT,
edge_002222,2026-01-24T19:20:08,user,usr_000098,LOGGED_IN_FROM_IP,ip,ip::93.45.218.28,,,
edge_001742,2026-01-24T19:22:16,user,usr_000069,LOGGED_IN_FROM_IP,ip,ip::71.144.45.197,,,
edge_000935,2026-01-24T19:31:04,user,usr_000018,LOGGED_IN_FROM_IP,ip,ip::49.151.52.134,,,
edge_002758,2026-01-24T19:38:23,user,usr_000132,LOGGED_IN_FROM_IP,ip,ip::68.107.44.30,,,
edge_003684,2026-01-24T19:45:59,user,usr_000192,LOGGED_IN_FROM_IP,ip,ip::117.105.236.246,,,
edge_002401,2026-01-24T19:50:35,user,usr_000109,LOGGED_IN_FROM_IP,ip,ip::157.145.85.231,,,
edge_001485,2026-01-24T19:57:28,user,usr_000053,LOGGED_IN_FROM_IP,ip,ip::176.27.220.103,,,
edge_003990,2026-01-24T20:02:36,wallet,wal_000815,CRYPTO_DEPOSIT_TO,user,usr_000143,4126.28,BTC,
edge_002592,2026-01-24T20:32:45,user,usr_000122,LOGGED_IN_FROM_IP,ip,ip::112.140.235.2,,,
edge_001228,2026-01-24T20:34:40,user,usr_000037,LOGGED_IN_FROM_IP,ip,ip::70.171.216.247,,,
edge_002072,2026-01-24T20:43:30,user,usr_000090,LOGGED_IN_FROM_IP,ip,ip::24.58.133.179,,,
edge_003820,2026-01-24T20:54:08,wallet,wal_000645,CRYPTO_DEPOSIT_TO,user,usr_000018,6454.0,USDT,
edge_002572,2026-01-24T21:04:42,user,usr_000120,LOGGED_IN_FROM_IP,ip,ip::48.254.224.195,,,
edge_002445,2026-01-24T21:15:47,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.155.31,,,
edge_004728,2026-01-24T21:47:07,user,usr_000132,FIAT_WITHDRAW_TO,bank_account,bank_000187,3691.02,TWD,
edge_000903,2026-01-24T22:04:09,user,usr_000016,LOGGED_IN_FROM_IP,ip,ip::207.50.169.202,,,
edge_001229,2026-01-24T22:06:15,user,usr_000037,LOGGED_IN_FROM_IP,ip,ip::70.171.162.12,,,
edge_004898,2026-01-24T22:07:20,bank_account,bank_000239,FIAT_DEPOSIT_TO,user,usr_000171,18735.74,TWD,
edge_001743,2026-01-24T22:09:07,user,usr_000069,LOGGED_IN_FROM_IP,ip,ip::10.35.221.216,,,
edge_002639,2026-01-24T22:16:59,user,usr_000125,LOGGED_IN_FROM_IP,ip,ip::199.133.240.29,,,
edge_001616,2026-01-24T22:30:20,user,usr_000063,LOGGED_IN_FROM_IP,ip,ip::216.58.246.127,,,
edge_004801,2026-01-24T22:32:28,bank_account,bank_000208,FIAT_DEPOSIT_TO,user,usr_000148,3534.24,TWD,
edge_003650,2026-01-24T22:34:54,user,usr_000190,LOGGED_IN_FROM_IP,ip,ip::3.50.174.5,,,
edge_003286,2026-01-24T22:37:42,user,usr_000169,LOGGED_IN_FROM_IP,ip,ip::222.113.248.217,,,
edge_002464,2026-01-24T22:37:51,user,usr_000112,LOGGED_IN_FROM_IP,ip,ip::102.191.86.244,,,
edge_003898,2026-01-24T22:44:14,wallet,wal_000723,CRYPTO_DEPOSIT_TO,user,usr_000077,406368.19,ETH,
edge_004220,2026-01-24T22:49:05,user,usr_000024,FIAT_WITHDRAW_TO,bank_account,bank_000033,100.0,TWD,
edge_002909,2026-01-24T22:52:00,user,usr_000143,LOGGED_IN_FROM_IP,ip,ip::187.31.33.71,,,
edge_002615,2026-01-24T22:55:11,user,usr_000124,LOGGED_IN_FROM_IP,ip,ip::147.70.240.143,,,
edge_002253,2026-01-24T23:01:48,user,usr_000101,LOGGED_IN_FROM_IP,ip,ip::222.161.248.110,,,
edge_001447,2026-01-24T23:07:04,user,usr_000051,LOGGED_IN_FROM_IP,ip,ip::76.116.184.148,,,
edge_002516,2026-01-24T23:15:18,user,usr_000117,LOGGED_IN_FROM_IP,ip,ip::27.170.163.147,,,
edge_004528,2026-01-24T23:19:12,user,usr_000093,FIAT_WITHDRAW_TO,bank_account,bank_000132,40424.69,TWD,
edge_004361,2026-01-24T23:21:31,bank_account,bank_000079,FIAT_DEPOSIT_TO,user,usr_000057,2109.33,TWD,
edge_003582,2026-01-24T23:59:23,user,usr_000188,LOGGED_IN_FROM_IP,ip,ip::144.180.79.85,,,
edge_004827,2026-01-25T00:00:08,bank_account,bank_000216,FIAT_DEPOSIT_TO,user,usr_000155,11948.95,TWD,
edge_002344,2026-01-25T00:01:17,user,usr_000105,LOGGED_IN_FROM_IP,ip,ip::99.145.116.103,,,
edge_004971,2026-01-25T00:21:41,bank_account,bank_000260,FIAT_DEPOSIT_TO,user,usr_000185,5386.54,TWD,
edge_004386,2026-01-25T00:55:39,bank_account,bank_000089,FIAT_DEPOSIT_TO,user,usr_000063,6662.94,TWD,
edge_000952,2026-01-25T00:57:07,user,usr_000019,LOGGED_IN_FROM_IP,ip,ip::15.41.233.239,,,
edge_000838,2026-01-25T01:01:41,user,usr_000010,LOGGED_IN_FROM_IP,ip,ip::154.165.169.23,,,
edge_001220,2026-01-25T01:01:59,user,usr_000036,LOGGED_IN_FROM_IP,ip,ip::185.236.253.157,,,
edge_002129,2026-01-25T01:10:49,user,usr_000093,LOGGED_IN_FROM_IP,ip,ip::75.60.184.245,,,
edge_004409,2026-01-25T01:18:18,user,usr_000067,FIAT_WITHDRAW_TO,bank_account,bank_000095,172115.2,TWD,
edge_003482,2026-01-25T01:23:40,user,usr_000182,LOGGED_IN_FROM_IP,ip,ip::201.166.97.156,,,
edge_004549,2026-01-25T01:30:28,bank_account,bank_000141,FIAT_DEPOSIT_TO,user,usr_000097,7201.59,TWD,
edge_004434,2026-01-25T01:35:03,bank_account,bank_000099,FIAT_DEPOSIT_TO,user,usr_000070,30444.61,TWD,
edge_002345,2026-01-25T01:41:52,user,usr_000105,LOGGED_IN_FROM_IP,ip,ip::99.145.218.254,,,
edge_002190,2026-01-25T02:06:31,user,usr_000096,LOGGED_IN_FROM_IP,ip,ip::34.194.254.106,,,
edge_004373,2026-01-25T02:11:01,bank_account,bank_000083,FIAT_DEPOSIT_TO,user,usr_000060,7910.17,TWD,
edge_003326,2026-01-25T02:15:42,user,usr_000172,LOGGED_IN_FROM_IP,ip,ip::212.156.97.197,,,
edge_001957,2026-01-25T02:36:29,user,usr_000083,LOGGED_IN_FROM_IP,ip,ip::139.128.57.148,,,
edge_003147,2026-01-25T02:55:21,user,usr_000162,LOGGED_IN_FROM_IP,ip,ip::129.148.68.170,,,
edge_000768,2026-01-25T03:00:20,user,usr_000007,LOGGED_IN_FROM_IP,ip,ip::221.56.83.46,,,
edge_003158,2026-01-25T03:09:43,user,usr_000163,LOGGED_IN_FROM_IP,ip,ip::77.140.101.207,,,
edge_004066,2026-01-25T03:15:32,user,usr_000188,CRYPTO_WITHDRAW_TO,wallet,wal_000891,1749.91,ETH,
edge_002346,2026-01-25T03:41:03,user,usr_000105,LOGGED_IN_FROM_IP,ip,ip::99.145.229.135,,,
edge_003007,2026-01-25T03:52:15,user,usr_000151,LOGGED_IN_FROM_IP,ip,ip::189.172.153.66,,,
edge_004924,2026-01-25T03:54:24,bank_account,bank_000245,FIAT_DEPOSIT_TO,user,usr_000175,9194.67,TWD,
edge_001581,2026-01-25T04:07:33,user,usr_000060,LOGGED_IN_FROM_IP,ip,ip::85.210.29.100,,,
edge_003884,2026-01-25T04:10:51,wallet,wal_000709,CRYPTO_DEPOSIT_TO,user,usr_000066,26410.11,USDT,
edge_001682,2026-01-25T04:14:37,user,usr_000066,LOGGED_IN_FROM_IP,ip,ip::223.96.210.148,,,
edge_004964,2026-01-25T04:16:28,user,usr_000184,FIAT_WITHDRAW_TO,bank_account,bank_000258,714.99,TWD,
edge_002446,2026-01-25T04:40:08,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.68.205,,,
edge_003931,2026-01-25T04:48:57,user,usr_000093,CRYPTO_WITHDRAW_TO,wallet,wal_000756,16152.33,BTC,
edge_002505,2026-01-25T04:50:53,user,usr_000116,LOGGED_IN_FROM_IP,ip,ip::140.10.154.214,,,
edge_001303,2026-01-25T07:03:28,user,usr_000041,LOGGED_IN_FROM_IP,ip,ip::193.215.63.234,,,
edge_003086,2026-01-25T07:05:00,user,usr_000157,LOGGED_IN_FROM_IP,ip,ip::173.157.196.199,,,
edge_002447,2026-01-25T07:12:34,user,usr_000111,LOGGED_IN_FROM_IP,ip,ip::73.42.197.49,,,
edge_004463,2026-01-25T07:17:20,bank_account,bank_000109,FIAT_DEPOSIT_TO,user,usr_000077,311787.28,TWD,
edge_003717,2026-01-25T07:47:48,user,usr_000196,LOGGED_IN_FROM_IP,ip,ip::153.198.203.209,,,
edge_002358,2026-01-25T08:00:57,user,usr_000106,LOGGED_IN_FROM_IP,ip,ip::153.43.172.199,,,
edge_001635,2026-01-25T08:07:38,user,usr_000064,LOGGED_IN_FROM_IP,ip,ip::117.74.110.239,,,
edge_003061,2026-01-25T08:50:40,user,usr_000154,LOGGED_IN_FROM_IP,ip,ip::35.244.154.154,,,
edge_001798,2026-01-25T08:51:05,user,usr_000073,LOGGED_IN_FROM_IP,ip,ip::61.195.228.228,,,
edge_001744,2026-01-25T08:52:29,user,usr_000069,LOGGED_IN_FROM_IP,ip,ip::10.35.1.131,,,
edge_002759,2026-01-25T09:20:32,user,usr_000132,LOGGED_IN_FROM_IP,ip,ip::68.107.237.115,,,
edge_003702,2026-01-25T09:29:39,user,usr_000194,LOGGED_IN_FROM_IP,ip,ip::48.95.180.20,,,
edge_000731,2026-01-25T09:35:47,user,usr_000006,LOGGED_IN_FROM_IP,ip,ip::37.135.67.97,,,
edge_004145,2026-01-25T09:48:25,bank_account,bank_000011,FIAT_DEPOSIT_TO,user,usr_000008,12559.1,TWD,
edge_001636,2026-01-25T09:58:22,user,usr_000064,LOGGED_IN_FROM_IP,ip,ip::117.74.70.81,,,
edge_004881,2026-01-25T09:59:18,user,usr_000166,FIAT_WITHDRAW_TO,bank_account,bank_000233,5245.72,TWD,
edge_004246,2026-01-25T10:10:30,user,usr_000031,FIAT_WITHDRAW_TO,bank_account,bank_000042,8312.95,TWD,
edge_001683,2026-01-25T10:47:00,user,usr_000066,LOGGED_IN_FROM_IP,ip,ip::32.62.123.202,,,
edge_002649,2026-01-25T11:05:27,user,usr_000127,LOGGED_IN_FROM_IP,ip,ip::58.62.23.90,,,
edge_002500,2026-01-25T11:30:01,user,usr_000115,LOGGED_IN_FROM_IP,ip,ip::132.123.134.167,,,
edge_004425,2026-01-25T11:35:28,bank_account,bank_000097,FIAT_DEPOSIT_TO,user,usr_000069,7761.04,TWD,
edge_004410,2026-01-25T11:45:07,bank_account,bank_000095,FIAT_DEPOSIT_TO,user,usr_000067,270704.5,TWD,
edge_004550,2026-01-25T11:47:57,user,usr_000097,FIAT_WITHDRAW_TO,bank_account,bank_000140,768.55,TWD,
edge_003651,2026-01-25T11:53:20,user,usr_000190,LOGGED_IN_FROM_IP,ip,ip::3.50.6.11,,,
edge_004596,2026-01-25T11:58:01,bank_account,bank_000153,FIAT_DEPOSIT_TO,user,usr_000105,5226.8,TWD,
edge_002552,2026-01-25T12:02:14,user,usr_000119,LOGGED_IN_FROM_IP,ip,ip::193.97.215.192,,,
edge_001775,2026-01-25T12:02:22,user,usr_000071,LOGGED_IN_FROM_IP,ip,ip::16.237.62.93,,,
edge_001026,2026-01-25T12:09:34,user,usr_000023,LOGGED_IN_FROM_IP,ip,ip::197.139.10.129,,,
edge_003806,2026-01-25T12:12:23,wallet,wal_000631,CRYPTO_DEPOSIT_TO,user,usr_000007,659542.81,USDT,
edge_001506,2026-01-25T12:13:13,user,usr_000054,LOGGED_IN_FROM_IP,ip,ip::116.226.82.236,,,
edge_002517,2026-01-25T12:15:13,user,usr_000117,LOGGED_IN_FROM_IP,ip,ip::27.170.153.5,,,
edge_001331,2026-01-25T12:16:07,user,usr_000043,LOGGED_IN_FROM_IP,ip,ip::184.58.16.224,,,
edge_001861,2026-01-25T12:17:22,user,usr_000077,LOGGED_IN_FROM_IP,ip,ip::217.187.100.129,,,
edge_003706,2026-01-25T12:22:17,user,usr_000195,LOGGED_IN_FROM_IP,ip,ip::193.32.7.118,,,
edge_002317,2026-01-25T12:26:53,user,usr_000104,LOGGED_IN_FROM_IP,ip,ip::135.81.44.167,,,
edge_004965,2026-01-25T12:30:06,user,usr_000184,FIAT_WITHDRAW_TO,bank_account,bank_000258,107.24,TWD,
edge_002288,2026-01-25T12:36:02,user,usr_000103,LOGGED_IN_FROM_IP,ip,ip::122.77.250.233,,,
edge_002318,2026-01-25T12:41:49,user,usr_000104,LOGGED_IN_FROM_IP,ip,ip::135.81.105.70,,,
edge_002023,2026-01-25T12:42:27,user,usr_000088,LOGGED_IN_FROM_IP,ip,ip::208.22.119.249,,,
edge_000732,2026-01-25T12:43:58,user,usr_000006,LOGGED_IN_FROM_IP,ip,ip::37.135.214.106,,,
edge_003698,2026-01-25T12:48:09,user,usr_000193,LOGGED_IN_FROM_IP,ip,ip::166.55.162.79,,,
edge_002223,2026-01-25T12:50:32,user,usr_000098,LOGGED_IN_FROM_IP,ip,ip::93.45.236.46,,,
edge_004313,2026-01-25T12:51:52,bank_account,bank_000063,FIAT_DEPOSIT_TO,user,usr_000046,18097.93,TWD,
edge_001999,2026-01-25T12:58:08,user,usr_000087,LOGGED_IN_FROM_IP,ip,ip::204.58.247.15,,,
edge_004478,2026-01-25T13:05:25,bank_account,bank_000116,FIAT_DEPOSIT_TO,user,usr_000081,3419.1,TWD,
edge_004578,2026-01-25T13:11:36,bank_account,bank_000148,FIAT_DEPOSIT_TO,user,usr_000103,7820.67,TWD,
edge_000953,2026-01-25T13:12:20,user,usr_000019,LOGGED_IN_FROM_IP,ip,ip::15.41.146.116,,,
edge_001332,2026-01-25T13:15:44,user,usr_000043,LOGGED_IN_FROM_IP,ip,ip::184.58.22.90,,,
edge_004778,2026-01-25T13:19:38,user,usr_000143,FIAT_WITHDRAW_TO,bank_account,bank_000201,5634.59,TWD,
edge_005038,2026-01-25T13:20:34,user,usr_000198,FIAT_WITHDRAW_TO,bank_account,bank_000282,7291.22,TWD,
edge_001171,2026-01-25T13:22:03,user,usr_000033,LOGGED_IN_FROM_IP,ip,ip::80.115.93.112,,,
edge_002886,2026-01-25T13:29:12,user,usr_000141,LOGGED_IN_FROM_IP,ip,ip::150.157.72.77,,,
edge_003039,2026-01-25T13:29:25,user,usr_000153,LOGGED_IN_FROM_IP,ip,ip::93.120.176.50,,,
edge_003227,2026-01-25T13:30:45,user,usr_000165,LOGGED_IN_FROM_IP,ip,ip::35.198.99.120,,,
edge_000769,2026-01-25T13:32:19,user,usr_000007,LOGGED_IN_FROM_IP,ip,ip::221.56.241.27,,,
edge_002540,2026-01-25T13:40:40,user,usr_000118,LOGGED_IN_FROM_IP,ip,ip::199.234.190.180,,,
edge_004854,2026-01-25T13:45:04,bank_account,bank_000225,FIAT_DEPOSIT_TO,user,usr_000161,5426.13,TWD,
edge_003718,2026-01-25T13:47:51,user,usr_000196,LOGGED_IN_FROM_IP,ip,ip::153.198.84.75,,,
edge_001140,2026-01-25T13:55:55,user,usr_000031,LOGGED_IN_FROM_IP,ip,ip::76.65.117.185,,,
edge_001637,2026-01-25T13:56:44,user,usr_000064,LOGGED_IN_FROM_IP,ip,ip::117.74.138.236,,,
edge_003613,2026-01-25T13:57:02,user,usr_000189,LOGGED_IN_FROM_IP,ip,ip::164.43.14.15,,,
edge_001657,2026-01-25T13:58:16,user,usr_000065,LOGGED_IN_FROM_IP,ip,ip::186.152.136.204,,,
edge_005027,2026-01-25T14:06:50,bank_account,bank_000277,FIAT_DEPOSIT_TO,user,usr_000196,6547.51,TWD,
edge_004472,2026-01-25T14:08:05,bank_account,bank_000113,FIAT_DEPOSIT_TO,user,usr_000079,5943.1,TWD,
edge_000671,2026-01-25T14:22:19,user,usr_000003,LOGGED_IN_FROM_IP,ip,ip::21.119.40.227,,,
edge_001381,2026-01-25T14:35:12,user,usr_000047,LOGGED_IN_FROM_IP,ip,ip::172.194.193.137,,,
